日期,时间,预测时的日期,间隔天数,风电预测,风力发电,光伏预测,光伏发电,供电预测,供电负荷值
2023-11-26,10:15,2023-11-25,1,874.66,775.7968,2522.67,3632.4368,14574.8164,11979.957
2023-11-26,10:30,2023-11-19,7,2695.71,773.9024,989.16,3742.1638,14631.6895,11981.4766
2023-11-26,10:30,2023-11-20,6,1234.41,773.9024,952,3742.1638,14631.6895,11981.4766
2023-11-26,10:30,2023-11-21,5,761.92,773.9024,943.84,3742.1638,14631.6895,11981.4766
2023-11-26,10:30,2023-11-22,4,1415.62,773.9024,1009.78,3742.1638,14631.6895,11981.4766
2023-11-26,10:30,2023-11-23,3,715.78,773.9024,1058.3,3742.1638,14631.6895,11981.4766
2023-11-26,10:30,2023-11-24,2,775.17,773.9024,1890.17,3742.1638,14631.6895,11981.4766
2023-11-26,10:30,2023-11-25,1,850.39,773.9024,2561.16,3742.1638,14631.6895,11981.4766
2023-11-26,10:45,2023-11-19,7,2680.6,754.9313,988.84,3816.0845,14684.5059,11950.9219
2023-11-26,10:45,2023-11-20,6,1196.1,754.9313,953.12,3816.0845,14684.5059,11950.9219
2023-11-26,10:45,2023-11-21,5,711.97,754.9313,947.45,3816.0845,14684.5059,11950.9219
2023-11-26,10:45,2023-11-22,4,1411.16,754.9313,1010.48,3816.0845,14684.5059,11950.9219
2023-11-26,10:45,2023-11-23,3,706.13,754.9313,1059.35,3816.0845,14684.5059,11950.9219
2023-11-26,10:45,2023-11-24,2,739.16,754.9313,1913.92,3816.0845,14684.5059,11950.9219
2023-11-26,10:45,2023-11-25,1,826.56,754.9313,2566.64,3816.0845,14684.5059,11950.9219
2023-11-26,11:00,2023-11-19,7,2667,736.7799,990.73,3891.0579,14799.5156,12040.6084
2023-11-26,11:00,2023-11-20,6,1160.38,736.7799,956.63,3891.0579,14799.5156,12040.6084
2023-11-26,11:00,2023-11-21,5,664.29,736.7799,953.57,3891.0579,14799.5156,12040.6084
2023-11-26,11:00,2023-11-22,4,1414.11,736.7799,1013.73,3891.0579,14799.5156,12040.6084
2023-11-26,11:00,2023-11-23,3,705.11,736.7799,1062.94,3891.0579,14799.5156,12040.6084
2023-11-26,11:00,2023-11-24,2,701.95,736.7799,1948.63,3891.0579,14799.5156,12040.6084
2023-11-26,11:00,2023-11-25,1,800.78,736.7799,2579.44,3891.0579,14799.5156,12040.6084
2023-11-26,11:15,2023-11-19,7,2655.28,727.2676,988.04,3943.1987,14789.9189,11962.2998
2023-11-26,11:15,2023-11-20,6,1127.69,727.2676,955.35,3943.1987,14789.9189,11962.2998
2023-11-26,11:15,2023-11-21,5,620.15,727.2676,954.64,3943.1987,14789.9189,11962.2998
2023-11-26,11:15,2023-11-22,4,1417.14,727.2676,1011.97,3943.1987,14789.9189,11962.2998
2023-11-26,11:15,2023-11-23,3,708.22,727.2676,1061.38,3943.1987,14789.9189,11962.2998
2023-11-26,11:15,2023-11-24,2,658.94,727.2676,1961.49,3943.1987,14789.9189,11962.2998
2023-11-26,11:15,2023-11-25,1,772.84,727.2676,2577.61,3943.1987,14789.9189,11962.2998
2023-11-26,11:30,2023-11-19,7,2648.76,708.2343,973.91,3952.0254,14653.7266,11848.4277
2023-11-26,11:30,2023-11-20,6,1099.07,708.2343,942.14,3952.0254,14653.7266,11848.4277
2023-11-26,11:30,2023-11-21,5,579.7,708.2343,943.44,3952.0254,14653.7266,11848.4277
2023-11-26,11:30,2023-11-22,4,1416.28,708.2343,997.64,3952.0254,14653.7266,11848.4277
2023-11-26,11:30,2023-11-23,3,709.37,708.2343,1046.94,3952.0254,14653.7266,11848.4277
2023-11-26,11:30,2023-11-24,2,612.59,708.2343,1919.54,3952.0254,14653.7266,11848.4277
2023-11-26,11:30,2023-11-25,1,743.8,708.2343,2539.06,3952.0254,14653.7266,11848.4277
2023-11-26,11:45,2023-11-19,7,2644.62,690.2382,954.5,3952.4805,14660.9092,11761.418
2023-11-26,11:45,2023-11-20,6,1075.16,690.2382,923.28,3952.4805,14660.9092,11761.418
2023-11-26,11:45,2023-11-21,5,543.41,690.2382,926.71,3952.4805,14660.9092,11761.418
2023-11-26,11:45,2023-11-22,4,1412.75,690.2382,977.22,3952.4805,14660.9092,11761.418
2023-11-26,11:45,2023-11-23,3,709.23,690.2382,1026.37,3952.4805,14660.9092,11761.418
2023-11-26,11:45,2023-11-24,2,572.98,690.2382,1842.54,3952.4805,14660.9092,11761.418
2023-11-26,11:45,2023-11-25,1,717.63,690.2382,2484.58,3952.4805,14660.9092,11761.418
2023-11-26,12:00,2023-11-19,7,2643.14,648.907,936.89,3917.8667,14459.9639,11641.1738
2023-11-26,12:00,2023-11-20,6,1056.73,648.907,906.26,3917.8667,14459.9639,11641.1738
2023-11-26,12:00,2023-11-21,5,511.83,648.907,912.09,3917.8667,14459.9639,11641.1738
2023-11-26,12:00,2023-11-22,4,1408.1,648.907,958.59,3917.8667,14459.9639,11641.1738
2023-11-26,12:00,2023-11-23,3,708.67,648.907,1007.71,3917.8667,14459.9639,11641.1738
2023-11-26,12:00,2023-11-24,2,550.14,648.907,1767.79,3917.8667,14459.9639,11641.1738
2023-11-26,12:00,2023-11-25,1,698.59,648.907,2436.5,3917.8667,14459.9639,11641.1738
2023-11-26,12:15,2023-11-19,7,2644.85,643.9086,915.57,3861.1379,14338.8975,11621.7295
2023-11-26,12:15,2023-11-20,6,1043.91,643.9086,885.63,3861.1379,14338.8975,11621.7295
2023-11-26,12:15,2023-11-21,5,485.47,643.9086,893.25,3861.1379,14338.8975,11621.7295
2023-11-26,12:15,2023-11-22,4,1403.74,643.9086,936.39,3861.1379,14338.8975,11621.7295
2023-11-26,12:15,2023-11-23,3,708.08,643.9086,985.23,3861.1379,14338.8975,11621.7295
2023-11-26,12:15,2023-11-24,2,536.66,643.9086,1688.64,3861.1379,14338.8975,11621.7295
2023-11-26,12:15,2023-11-25,1,683.35,643.9086,2375.56,3861.1379,14338.8975,11621.7295
2023-11-26,12:30,2023-11-19,7,2650.38,621.5635,885.41,3751.4121,14212.7695,11509.2988
2023-11-26,12:30,2023-11-20,6,1037.16,621.5635,855.92,3751.4121,14212.7695,11509.2988
2023-11-26,12:30,2023-11-21,5,465.64,621.5635,864.02,3751.4121,14212.7695,11509.2988
2023-11-26,12:30,2023-11-22,4,1400.57,621.5635,905.21,3751.4121,14212.7695,11509.2988
2023-11-26,12:30,2023-11-23,3,708.4,621.5635,953.15,3751.4121,14212.7695,11509.2988
2023-11-26,12:30,2023-11-24,2,521.43,621.5635,1598.42,3751.4121,14212.7695,11509.2988
2023-11-26,12:30,2023-11-25,1,666.26,621.5635,2282.48,3751.4121,14212.7695,11509.2988
2023-11-26,12:45,2023-11-19,7,2659.93,621.9447,853.96,3679.8269,14120.79,11671.1016
2023-11-26,12:45,2023-11-20,6,1036.77,621.9447,825.02,3679.8269,14120.79,11671.1016
2023-11-26,12:45,2023-11-21,5,452.19,621.9447,832.95,3679.8269,14120.79,11671.1016
2023-11-26,12:45,2023-11-22,4,1400.21,621.9447,878.25,3679.8269,14120.79,11671.1016
2023-11-26,12:45,2023-11-23,3,710.46,621.9447,921.66,3679.8269,14120.79,11671.1016
2023-11-26,12:45,2023-11-24,2,509.67,621.9447,1510.32,3679.8269,14120.79,11671.1016
2023-11-26,12:45,2023-11-25,1,652.84,621.9447,2184.25,3679.8269,14120.79,11671.1016
2023-11-26,13:00,2023-11-19,7,2674,635.6641,825.96,3551.3464,14079.2695,11586.3652
2023-11-26,13:00,2023-11-20,6,1043.9,635.6641,797.8,3551.3464,14079.2695,11586.3652
2023-11-26,13:00,2023-11-21,5,445.26,635.6641,805.47,3551.3464,14079.2695,11586.3652
2023-11-26,13:00,2023-11-22,4,1403.91,635.6641,858.37,3551.3464,14079.2695,11586.3652
2023-11-26,13:00,2023-11-23,3,714.19,635.6641,895.02,3551.3464,14079.2695,11586.3652
2023-11-26,13:00,2023-11-24,2,506.59,635.6641,1428.85,3551.3464,14079.2695,11586.3652
2023-11-26,13:00,2023-11-25,1,649.16,635.6641,2097.5,3551.3464,14079.2695,11586.3652
2023-11-26,13:15,2023-11-19,7,2692.97,641.709,791.15,3386.3206,14115.6924,11611.7012
2023-11-26,13:15,2023-11-20,6,1060.34,641.709,763.65,3386.3206,14115.6924,11611.7012
2023-11-26,13:15,2023-11-21,5,447.28,641.709,770.8,3386.3206,14115.6924,11611.7012
2023-11-26,13:15,2023-11-22,4,1412.18,641.709,824.4,3386.3206,14115.6924,11611.7012
2023-11-26,13:15,2023-11-23,3,720,641.709,858.65,3386.3206,14115.6924,11611.7012
2023-11-26,13:15,2023-11-24,2,505.93,641.709,1334.17,3386.3206,14115.6924,11611.7012
2023-11-26,13:15,2023-11-25,1,648.63,641.709,1987.72,3386.3206,14115.6924,11611.7012
2023-11-26,13:30,2023-11-19,7,2720.27,645.2368,739.38,3192.3372,14215.6553,11828.7754
2023-11-26,13:30,2023-11-20,6,1088.59,645.2368,712.22,3192.3372,14215.6553,11828.7754
2023-11-26,13:30,2023-11-21,5,460.06,645.2368,718.16,3192.3372,14215.6553,11828.7754
2023-11-26,13:30,2023-11-22,4,1426.36,645.2368,755.31,3192.3372,14215.6553,11828.7754
2023-11-26,13:30,2023-11-23,3,728.65,645.2368,798.02,3192.3372,14215.6553,11828.7754
2023-11-26,13:30,2023-11-24,2,502.21,645.2368,1206.62,3192.3372,14215.6553,11828.7754
2023-11-26,13:30,2023-11-25,1,645.14,645.2368,1820.22,3192.3372,14215.6553,11828.7754
2023-11-26,13:45,2023-11-19,7,2758.56,671.9595,680.96,2942.2976,14253.7832,11696.3643
2023-11-26,13:45,2023-11-20,6,1132.46,671.9595,653.17,2942.2976,14253.7832,11696.3643
2023-11-26,13:45,2023-11-21,5,484.15,671.9595,656.29,2942.2976,14253.7832,11696.3643
2023-11-26,13:45,2023-11-22,4,1448.76,671.9595,651.77,2942.2976,14253.7832,11696.3643
2023-11-26,13:45,2023-11-23,3,740.88,671.9595,723.6,2942.2976,14253.7832,11696.3643
2023-11-26,13:45,2023-11-24,2,504.6,671.9595,1039.59,2942.2976,14253.7832,11696.3643
2023-11-26,13:45,2023-11-25,1,647.85,671.9595,1610.1,2942.2976,14253.7832,11696.3643
2023-11-26,14:00,2023-11-19,7,2807.05,677.2977,626.04,2646.1921,14239.376,11859.1533
2023-11-26,14:00,2023-11-20,6,1194.76,677.2977,596.95,2646.1921,14239.376,11859.1533
2023-11-26,14:00,2023-11-21,5,523.28,677.2977,596.76,2646.1921,14239.376,11859.1533
2023-11-26,14:00,2023-11-22,4,1480.24,677.2977,534.04,2646.1921,14239.376,11859.1533
2023-11-26,14:00,2023-11-23,3,759.59,677.2977,651.38,2646.1921,14239.376,11859.1533
2023-11-26,14:00,2023-11-24,2,521.84,677.2977,849.18,2646.1921,14239.376,11859.1533
2023-11-26,14:00,2023-11-25,1,665.61,677.2977,1398.57,2646.1921,14239.376,11859.1533
2023-11-26,14:15,2023-11-19,7,2861.87,711.4574,564.17,2326.8462,14283.627,12027.1895
2023-11-26,14:15,2023-11-20,6,1272.89,711.4574,535.01,2326.8462,14283.627,12027.1895
2023-11-26,14:15,2023-11-21,5,590.2,711.4574,532.62,2326.8462,14283.627,12027.1895
2023-11-26,14:15,2023-11-22,4,1525.55,711.4574,410.53,2326.8462,14283.627,12027.1895
2023-11-26,14:15,2023-11-23,3,786.78,711.4574,574.82,2326.8462,14283.627,12027.1895
2023-11-26,14:15,2023-11-24,2,556.02,711.4574,649.38,2326.8462,14283.627,12027.1895
2023-11-26,14:15,2023-11-25,1,692.12,711.4574,1189.99,2326.8462,14283.627,12027.1895
2023-11-26,14:30,2023-11-19,7,2919.91,754.7516,484.81,1923.1199,14287.2344,12133.3223
2023-11-26,14:30,2023-11-20,6,1355.31,754.7516,458.26,1923.1199,14287.2344,12133.3223
2023-11-26,14:30,2023-11-21,5,658.16,754.7516,457.08,1923.1199,14287.2344,12133.3223
2023-11-26,14:30,2023-11-22,4,1578.47,754.7516,290.08,1923.1199,14287.2344,12133.3223
2023-11-26,14:30,2023-11-23,3,817.4,754.7516,487.51,1923.1199,14287.2344,12133.3223
2023-11-26,14:30,2023-11-24,2,593.48,754.7516,454.27,1923.1199,14287.2344,12133.3223
2023-11-26,14:30,2023-11-25,1,715.63,754.7516,988.74,1923.1199,14287.2344,12133.3223
2023-11-26,14:45,2023-11-19,7,2980.72,821.4606,386.99,1422.4194,14340.8213,12230.8779
2023-11-26,14:45,2023-11-20,6,1441.39,821.4606,364.96,1422.4194,14340.8213,12230.8779
2023-11-26,14:45,2023-11-21,5,727.12,821.4606,369.29,1422.4194,14340.8213,12230.8779
2023-11-26,14:45,2023-11-22,4,1636.18,821.4606,180.85,1422.4194,14340.8213,12230.8779
2023-11-26,14:45,2023-11-23,3,850.31,821.4606,384.97,1422.4194,14340.8213,12230.8779
2023-11-26,14:45,2023-11-24,2,633.09,821.4606,277.86,1422.4194,14340.8213,12230.8779
2023-11-26,14:45,2023-11-25,1,746.19,821.4606,775.08,1422.4194,14340.8213,12230.8779
2023-11-26,15:00,2023-11-19,7,3043.82,906.009,284.79,736.9739,14409.6689,12365.0645
2023-11-26,15:00,2023-11-20,6,1530.6,906.009,267.36,736.9739,14409.6689,12365.0645
2023-11-26,15:00,2023-11-21,5,796.94,906.009,278.68,736.9739,14409.6689,12365.0645
2023-11-26,15:00,2023-11-22,4,1696.44,906.009,143.85,736.9739,14409.6689,12365.0645
2023-11-26,15:00,2023-11-23,3,884.33,906.009,278.94,736.9739,14409.6689,12365.0645
2023-11-26,15:00,2023-11-24,2,673.79,906.009,134.27,736.9739,14409.6689,12365.0645
2023-11-26,15:00,2023-11-25,1,794.27,906.009,549.72,736.9739,14409.6689,12365.0645
2023-11-26,15:15,2023-11-19,7,3108.9,1020.2146,191.43,361.399,14583.3086,12610.7793
2023-11-26,15:15,2023-11-20,6,1622.26,1020.2146,178.24,361.399,14583.3086,12610.7793
2023-11-26,15:15,2023-11-21,5,867.5,1020.2146,193.83,361.399,14583.3086,12610.7793
2023-11-26,15:15,2023-11-22,4,1756.69,1020.2146,128.48,361.399,14583.3086,12610.7793
2023-11-26,15:15,2023-11-23,3,918.67,1020.2146,184.17,361.399,14583.3086,12610.7793
2023-11-26,15:15,2023-11-24,2,714.53,1020.2146,37.45,361.399,14583.3086,12610.7793
2023-11-26,15:15,2023-11-25,1,864.53,1020.2146,347.84,361.399,14583.3086,12610.7793
2023-11-26,15:30,2023-11-19,7,3175.33,1158.5726,119.47,165.8296,14733.6758,12880.3018
2023-11-26,15:30,2023-11-20,6,1715.67,1158.5726,111.35,165.8296,14733.6758,12880.3018
2023-11-26,15:30,2023-11-21,5,938.97,1158.5726,123.71,165.8296,14733.6758,12880.3018
2023-11-26,15:30,2023-11-22,4,1814.47,1158.5726,94.39,165.8296,14733.6758,12880.3018
2023-11-26,15:30,2023-11-23,3,952.2,1158.5726,115.67,165.8296,14733.6758,12880.3018
2023-11-26,15:30,2023-11-24,2,754.12,1158.5726,1.54,165.8296,14733.6758,12880.3018
2023-11-26,15:30,2023-11-25,1,938.37,1158.5726,204.53,165.8296,14733.6758,12880.3018
2023-11-26,15:45,2023-11-19,7,3242.71,1306.8549,47.57,60.9229,15052.2861,13053.0244
2023-11-26,15:45,2023-11-20,6,1810.41,1306.8549,44.4,60.9229,15052.2861,13053.0244
2023-11-26,15:45,2023-11-21,5,1012.46,1306.8549,47.74,60.9229,15052.2861,13053.0244
2023-11-26,15:45,2023-11-22,4,1867.28,1306.8549,35.38,60.9229,15052.2861,13053.0244
2023-11-26,15:45,2023-11-23,3,983.43,1306.8549,43.39,60.9229,15052.2861,13053.0244
2023-11-26,15:45,2023-11-24,2,791.59,1306.8549,0.56,60.9229,15052.2861,13053.0244
2023-11-26,15:45,2023-11-25,1,1005.12,1306.8549,76.68,60.9229,15052.2861,13053.0244
2023-11-26,16:00,2023-11-19,7,3310.54,1437.0682,2.35,15.7111,15387.1445,13464.667
2023-11-26,16:00,2023-11-20,6,1905.67,1437.0682,2.23,15.7111,15387.1445,13464.667
2023-11-26,16:00,2023-11-21,5,1086.42,1437.0682,1.19,15.7111,15387.1445,13464.667
2023-11-26,16:00,2023-11-22,4,1912.65,1437.0682,0,15.7111,15387.1445,13464.667
2023-11-26,16:00,2023-11-23,3,1010.96,1437.0682,0,15.7111,15387.1445,13464.667
2023-11-26,16:00,2023-11-24,2,825.88,1437.0682,0,15.7111,15387.1445,13464.667
2023-11-26,16:00,2023-11-25,1,1053.56,1437.0682,0,15.7111,15387.1445,13464.667
2023-11-26,16:15,2023-11-19,7,3378.41,1484.5071,0,11.0178,15881.251,13843.084
2023-11-26,16:15,2023-11-20,6,2001,1484.5071,0,11.0178,15881.251,13843.084
2023-11-26,16:15,2023-11-21,5,1160.47,1484.5071,0,11.0178,15881.251,13843.084
2023-11-26,16:15,2023-11-22,4,1948.11,1484.5071,0,11.0178,15881.251,13843.084
2023-11-26,16:15,2023-11-23,3,1033.98,1484.5071,0,11.0178,15881.251,13843.084
2023-11-26,16:15,2023-11-24,2,856.19,1484.5071,0,11.0178,15881.251,13843.084
2023-11-26,16:15,2023-11-25,1,1092.93,1484.5071,0,11.0178,15881.251,13843.084
2023-11-26,16:30,2023-11-19,7,3445.94,1558.3223,0,10.3793,16028.3662,14061.5781
2023-11-26,16:30,2023-11-20,6,2095.69,1558.3223,0,10.3793,16028.3662,14061.5781
2023-11-26,16:30,2023-11-21,5,1234.33,1558.3223,0,10.3793,16028.3662,14061.5781
2023-11-26,16:30,2023-11-22,4,1971.21,1558.3223,0,10.3793,16028.3662,14061.5781
2023-11-26,16:30,2023-11-23,3,1050.72,1558.3223,0,10.3793,16028.3662,14061.5781
2023-11-26,16:30,2023-11-24,2,880.89,1558.3223,0,10.3793,16028.3662,14061.5781
2023-11-26,16:30,2023-11-25,1,1135.18,1558.3223,0,10.3793,16028.3662,14061.5781
2023-11-26,16:45,2023-11-19,7,3512.87,1574.2183,0,10.8955,16051.4248,14008.1953
2023-11-26,16:45,2023-11-20,6,2189.08,1574.2183,0,10.8955,16051.4248,14008.1953
2023-11-26,16:45,2023-11-21,5,1308.04,1574.2183,0,10.8955,16051.4248,14008.1953
2023-11-26,16:45,2023-11-22,4,1979.11,1574.2183,0,10.8955,16051.4248,14008.1953
2023-11-26,16:45,2023-11-23,3,1059.92,1574.2183,0,10.8955,16051.4248,14008.1953
2023-11-26,16:45,2023-11-24,2,898.75,1574.2183,0,10.8955,16051.4248,14008.1953
2023-11-26,16:45,2023-11-25,1,1172.85,1574.2183,0,10.8955,16051.4248,14008.1953
2023-11-26,17:00,2023-11-19,7,3578.38,1583.7809,0,8.7546,15754.6973,13672.3662
2023-11-26,17:00,2023-11-20,6,2280.85,1583.7809,0,8.7546,15754.6973,13672.3662
2023-11-26,17:00,2023-11-21,5,1380.93,1583.7809,0,8.7546,15754.6973,13672.3662
2023-11-26,17:00,2023-11-22,4,1970.27,1583.7809,0,8.7546,15754.6973,13672.3662
2023-11-26,17:00,2023-11-23,3,1060.58,1583.7809,0,8.7546,15754.6973,13672.3662
2023-11-26,17:00,2023-11-24,2,908.67,1583.7809,0,8.7546,15754.6973,13672.3662
2023-11-26,17:00,2023-11-25,1,1196.82,1583.7809,0,8.7546,15754.6973,13672.3662
2023-11-26,17:15,2023-11-19,7,3642.18,1625.5612,0,6.8067,15523.7715,13520.3906
2023-11-26,17:15,2023-11-20,6,2370.53,1625.5612,0,6.8067,15523.7715,13520.3906
2023-11-26,17:15,2023-11-21,5,1452.91,1625.5612,0,6.8067,15523.7715,13520.3906
2023-11-26,17:15,2023-11-22,4,1952.39,1625.5612,0,6.8067,15523.7715,13520.3906
2023-11-26,17:15,2023-11-23,3,1059.02,1625.5612,0,6.8067,15523.7715,13520.3906
2023-11-26,17:15,2023-11-24,2,917.57,1625.5612,0,6.8067,15523.7715,13520.3906
2023-11-26,17:15,2023-11-25,1,1217.85,1625.5612,0,6.8067,15523.7715,13520.3906
2023-11-26,17:30,2023-11-19,7,3703.62,1681.3236,0,6.508,15340.9609,13381.6475
2023-11-26,17:30,2023-11-20,6,2457.29,1681.3236,0,6.508,15340.9609,13381.6475
2023-11-26,17:30,2023-11-21,5,1523.42,1681.3236,0,6.508,15340.9609,13381.6475
2023-11-26,17:30,2023-11-22,4,1935.42,1681.3236,0,6.508,15340.9609,13381.6475
2023-11-26,17:30,2023-11-23,3,1057.94,1681.3236,0,6.508,15340.9609,13381.6475
2023-11-26,17:30,2023-11-24,2,929.42,1681.3236,0,6.508,15340.9609,13381.6475
2023-11-26,17:30,2023-11-25,1,1241.37,1681.3236,0,6.508,15340.9609,13381.6475
2023-11-26,17:45,2023-11-19,7,3762.06,1713.472,0,6.4779,15150.1621,13303.0547
2023-11-26,17:45,2023-11-20,6,2540.32,1713.472,0,6.4779,15150.1621,13303.0547
2023-11-26,17:45,2023-11-21,5,1592.22,1713.472,0,6.4779,15150.1621,13303.0547
2023-11-26,17:45,2023-11-22,4,1918.98,1713.472,0,6.4779,15150.1621,13303.0547
2023-11-26,17:45,2023-11-23,3,1057.34,1713.472,0,6.4779,15150.1621,13303.0547
2023-11-26,17:45,2023-11-24,2,943.27,1713.472,0,6.4779,15150.1621,13303.0547
2023-11-26,17:45,2023-11-25,1,1259.84,1713.472,0,6.4779,15150.1621,13303.0547
2023-11-26,18:00,2023-11-19,7,3817.04,1710.0184,0,6.5477,14979.4219,13248.3584
2023-11-26,18:00,2023-11-20,6,2619.01,1710.0184,0,6.5477,14979.4219,13248.3584
2023-11-26,18:00,2023-11-21,5,1659.04,1710.0184,0,6.5477,14979.4219,13248.3584
2023-11-26,18:00,2023-11-22,4,1902.85,1710.0184,0,6.5477,14979.4219,13248.3584
2023-11-26,18:00,2023-11-23,3,1056.87,1710.0184,0,6.5477,14979.4219,13248.3584
2023-11-26,18:00,2023-11-24,2,958.08,1710.0184,0,6.5477,14979.4219,13248.3584
2023-11-26,18:00,2023-11-25,1,1265.49,1710.0184,0,6.5477,14979.4219,13248.3584
2023-11-26,18:15,2023-11-19,7,3868.09,1744.6289,0,6.431,14938.5459,13048.0127
2023-11-26,18:15,2023-11-20,6,2692.68,1744.6289,0,6.431,14938.5459,13048.0127
2023-11-26,18:15,2023-11-21,5,1723.64,1744.6289,0,6.431,14938.5459,13048.0127
2023-11-26,18:15,2023-11-22,4,1886.71,1744.6289,0,6.431,14938.5459,13048.0127
2023-11-26,18:15,2023-11-23,3,1056.53,1744.6289,0,6.431,14938.5459,13048.0127
2023-11-26,18:15,2023-11-24,2,972.92,1744.6289,0,6.431,14938.5459,13048.0127
2023-11-26,18:15,2023-11-25,1,1266.36,1744.6289,0,6.431,14938.5459,13048.0127
2023-11-26,18:30,2023-11-19,7,3914.69,1738.795,0,6.4255,14885.7842,12977.2031
2023-11-26,18:30,2023-11-20,6,2760.73,1738.795,0,6.4255,14885.7842,12977.2031
2023-11-26,18:30,2023-11-21,5,1785.51,1738.795,0,6.4255,14885.7842,12977.2031
2023-11-26,18:30,2023-11-22,4,1870.26,1738.795,0,6.4255,14885.7842,12977.2031
2023-11-26,18:30,2023-11-23,3,1055.82,1738.795,0,6.4255,14885.7842,12977.2031
2023-11-26,18:30,2023-11-24,2,986.77,1738.795,0,6.4255,14885.7842,12977.2031
2023-11-26,18:30,2023-11-25,1,1269.7,1738.795,0,6.4255,14885.7842,12977.2031
2023-11-26,18:45,2023-11-19,7,3956.36,1739.3165,0,6.4713,14728.2441,12944.0889
2023-11-26,18:45,2023-11-20,6,2822.36,1739.3165,0,6.4713,14728.2441,12944.0889
2023-11-26,18:45,2023-11-21,5,1845.24,1739.3165,0,6.4713,14728.2441,12944.0889
2023-11-26,18:45,2023-11-22,4,1853.27,1739.3165,0,6.4713,14728.2441,12944.0889
2023-11-26,18:45,2023-11-23,3,1054.88,1739.3165,0,6.4713,14728.2441,12944.0889
2023-11-26,18:45,2023-11-24,2,998.66,1739.3165,0,6.4713,14728.2441,12944.0889
2023-11-26,18:45,2023-11-25,1,1268.69,1739.3165,0,6.4713,14728.2441,12944.0889
2023-11-26,19:00,2023-11-19,7,3992.69,1739.1161,0,6.4796,14703.0146,12890.9199
2023-11-26,19:00,2023-11-20,6,2877.04,1739.1161,0,6.4796,14703.0146,12890.9199
2023-11-26,19:00,2023-11-21,5,1903.1,1739.1161,0,6.4796,14703.0146,12890.9199
2023-11-26,19:00,2023-11-22,4,1835.43,1739.1161,0,6.4796,14703.0146,12890.9199
2023-11-26,19:00,2023-11-23,3,1053.22,1739.1161,0,6.4796,14703.0146,12890.9199
2023-11-26,19:00,2023-11-24,2,1007.84,1739.1161,0,6.4796,14703.0146,12890.9199
2023-11-26,19:00,2023-11-25,1,1254.5,1739.1161,0,6.4796,14703.0146,12890.9199
2023-11-26,19:15,2023-11-19,7,4023.52,1651.3975,0,6.4389,14670.5029,12908.335
2023-11-26,19:15,2023-11-20,6,2924.29,1651.3975,0,6.4389,14670.5029,12908.335
2023-11-26,19:15,2023-11-21,5,1958.34,1651.3975,0,6.4389,14670.5029,12908.335
2023-11-26,19:15,2023-11-22,4,1816.47,1651.3975,0,6.4389,14670.5029,12908.335
2023-11-26,19:15,2023-11-23,3,1050.85,1651.3975,0,6.4389,14670.5029,12908.335
2023-11-26,19:15,2023-11-24,2,1012.95,1651.3975,0,6.4389,14670.5029,12908.335
2023-11-26,19:15,2023-11-25,1,1235.4,1651.3975,0,6.4389,14670.5029,12908.335
2023-11-26,19:30,2023-11-19,7,4048.16,1591.4172,0,6.5021,14594.9238,12764.7422
2023-11-26,19:30,2023-11-20,6,2963.3,1591.4172,0,6.5021,14594.9238,12764.7422
2023-11-26,19:30,2023-11-21,5,2011.58,1591.4172,0,6.5021,14594.9238,12764.7422
2023-11-26,19:30,2023-11-22,4,1796.01,1591.4172,0,6.5021,14594.9238,12764.7422
2023-11-26,19:30,2023-11-23,3,1047.66,1591.4172,0,6.5021,14594.9238,12764.7422
2023-11-26,19:30,2023-11-24,2,1013.15,1591.4172,0,6.5021,14594.9238,12764.7422
2023-11-26,19:30,2023-11-25,1,1218.1,1591.4172,0,6.5021,14594.9238,12764.7422
2023-11-26,19:45,2023-11-19,7,4066.11,1572.8531,0,6.4756,14511.6992,12809.5273
2023-11-26,19:45,2023-11-20,6,2993.51,1572.8531,0,6.4756,14511.6992,12809.5273
2023-11-26,19:45,2023-11-21,5,2063.97,1572.8531,0,6.4756,14511.6992,12809.5273
2023-11-26,19:45,2023-11-22,4,1773.93,1572.8531,0,6.4756,14511.6992,12809.5273
2023-11-26,19:45,2023-11-23,3,1043.13,1572.8531,0,6.4756,14511.6992,12809.5273
2023-11-26,19:45,2023-11-24,2,1007.34,1572.8531,0,6.4756,14511.6992,12809.5273
2023-11-26,19:45,2023-11-25,1,1197.2,1572.8531,0,6.4756,14511.6992,12809.5273
2023-11-26,20:00,2023-11-19,7,4077.78,1590.8645,0,6.4586,14385.7734,12673.2197
2023-11-26,20:00,2023-11-20,6,3015.44,1590.8645,0,6.4586,14385.7734,12673.2197
2023-11-26,20:00,2023-11-21,5,2116.96,1590.8645,0,6.4586,14385.7734,12673.2197
2023-11-26,20:00,2023-11-22,4,1749.77,1590.8645,0,6.4586,14385.7734,12673.2197
2023-11-26,20:00,2023-11-23,3,1036.85,1590.8645,0,6.4586,14385.7734,12673.2197
2023-11-26,20:00,2023-11-24,2,994.59,1590.8645,0,6.4586,14385.7734,12673.2197
2023-11-26,20:00,2023-11-25,1,1167.97,1590.8645,0,6.4586,14385.7734,12673.2197
2023-11-26,20:15,2023-11-19,7,4086.53,1606.9808,0,6.3659,14403.7217,12824.1025
2023-11-26,20:15,2023-11-20,6,3035.45,1606.9808,0,6.3659,14403.7217,12824.1025
