间隔天数,预测值,实际值
3,16525.27,13546.4814
2,16525.27,13546.4814
1,16525.27,13546.4814
7,15826.7715,13333.4648
6,15826.7715,13333.4648
5,15826.7715,13333.4648
4,15826.7715,13333.4648
3,16326.77,13333.4648
2,16326.77,13333.4648
1,16326.77,13333.4648
7,15607.1963,13279.5254
6,15607.1963,13279.5254
5,15607.1963,13279.5254
4,15607.1963,13279.5254
3,16107.2,13279.5254
2,16107.2,13279.5254
1,16107.2,13279.5254
7,15384.5127,13180.8281
6,15384.5127,13180.8281
5,15384.5127,13180.8281
4,15384.5127,13180.8281
3,15884.51,13180.8281
2,15884.51,13180.8281
1,15884.51,13180.8281
7,15308.9639,12979.8164
6,15308.9639,12979.8164
5,15308.9639,12979.8164
4,15308.9639,12979.8164
3,15808.96,12979.8164
2,15808.96,12979.8164
1,15808.96,12979.8164
7,15233.8105,12912.6709
6,15233.8105,12912.6709
5,15233.8105,12912.6709
4,15233.8105,12912.6709
3,15733.81,12912.6709
2,15733.81,12912.6709
1,15733.81,12912.6709
7,15124.4971,12863.0361
6,15124.4971,12863.0361
5,15124.4971,12863.0361
4,15124.4971,12863.0361
3,15624.5,12863.0361
2,15624.5,12863.0361
1,15624.5,12863.0361
7,15088.9355,12748.293
6,15088.9355,12748.293
5,15088.9355,12748.293
4,15088.9355,12748.293
3,15588.94,12748.293
2,15588.94,12748.293
1,15588.94,12748.293
7,14988.2588,12717.4414
6,14988.2588,12717.4414
5,14988.2588,12717.4414
4,14988.2588,12717.4414
3,15488.26,12717.4414
2,15488.26,12717.4414
1,15488.26,12717.4414
7,14879.5625,12581.6787
6,14879.5625,12581.6787
5,14879.5625,12581.6787
4,14879.5625,12581.6787
3,15379.56,12581.6787
2,15379.56,12581.6787
1,15379.56,12581.6787
7,14800.0752,12600.6025
6,14800.0752,12600.6025
5,14800.0752,12600.6025
4,14800.0752,12600.6025
3,15300.08,12600.6025
2,15300.08,12600.6025
1,15300.08,12600.6025
7,14735.6982,12455.7939
6,14735.6982,12455.7939
5,14735.6982,12455.7939
4,14735.6982,12455.7939
3,15235.7,12455.7939
2,15235.7,12455.7939
1,15235.7,12455.7939
7,14768.1895,12485.7646
6,14768.1895,12485.7646
5,14768.1895,12485.7646
4,14768.1895,12485.7646
3,15268.19,12485.7646
2,15268.19,12485.7646
1,15268.19,12485.7646
7,14640.0508,12460.0439
6,14640.0508,12460.0439
5,14640.0508,12460.0439
4,14640.0508,12460.0439
3,15140.05,12460.0439
2,15140.05,12460.0439
1,15140.05,12460.0439
7,15033.7285,12980.5293
6,15033.7285,12980.5293
5,15033.7285,12980.5293
4,15033.7285,12980.5293
3,15533.73,12980.5293
2,15533.73,12980.5293
1,15533.73,12980.5293
7,14893.834,12797.4746
6,14893.834,12797.4746
5,14893.834,12797.4746
4,14893.834,12797.4746
3,15393.83,12797.4746
2,15393.83,12797.4746
1,15393.83,12797.4746
7,14756.7168,12687.9355
6,14756.7168,12687.9355
5,14756.7168,12687.9355
4,14756.7168,12687.9355
3,15256.72,12687.9355
2,15256.72,12687.9355
1,15256.72,12687.9355
7,14658.6045,12556.3164
6,14658.6045,12556.3164
5,14658.6045,12556.3164
4,14658.6045,12556.3164
3,15158.6,12556.3164
2,15158.6,12556.3164
1,15158.6,12556.3164
7,14360.5732,12390.4922
6,14360.5732,12390.4922
5,14360.5732,12390.4922
4,14360.5732,12390.4922
3,14860.57,12390.4922
2,14860.57,12390.4922
1,14860.57,12390.4922
7,14150.4434,12151.1484
6,14150.4434,12151.1484
5,14150.4434,12151.1484
4,14150.4434,12151.1484
3,14650.44,12151.1484
2,14650.44,12151.1484
1,14650.44,12151.1484
7,14025.1836,11847.9609
6,14025.1836,11847.9609
5,14025.1836,11847.9609
4,14025.1836,11847.9609
3,14525.18,11847.9609
2,14525.18,11847.9609
1,14525.18,11847.9609
7,13801.6602,11671.582
6,13801.6602,11671.582
5,13801.6602,11671.582
4,13801.6602,11671.582
3,14301.66,11671.582
2,14301.66,11671.582
1,14301.66,11671.582
7,13583.5605,11558.6787
6,13583.5605,11558.6787
5,13583.5605,11558.6787
4,13583.5605,11558.6787
3,14083.56,11558.6787
2,14083.56,11558.6787
1,14083.56,11558.6787
7,13490.8828,11389.7822
6,13490.8828,11389.7822
5,13490.8828,11389.7822
4,13490.8828,11389.7822
3,13990.88,11389.7822
2,13990.88,11389.7822
1,13990.88,11389.7822
7,13164.876,11212.0898
6,13164.876,11212.0898
5,13164.876,11212.0898
4,13164.876,11212.0898
3,13664.88,11212.0898
2,13664.88,11212.0898
1,13664.88,11212.0898
7,13086.5293,10997.7549
6,13086.5293,10997.7549
5,13086.5293,10997.7549
4,13086.5293,10997.7549
3,13586.53,10997.7549
2,13586.53,10997.7549
1,13586.53,10997.7549
7,12818.7578,10828.9453
6,12818.7578,10828.9453
5,12818.7578,10828.9453
4,12818.7578,10828.9453
3,13318.76,10828.9453
2,13318.76,10828.9453
1,13318.76,10828.9453
7,14986.6826,12110.7393
6,14986.6826,12110.7393
5,14986.6826,12110.7393
4,15486.68,12110.7393
3,15486.68,12110.7393
2,15486.68,12110.7393
1,15276.68,12110.7393
7,15086.8535,12174.5557
6,15086.8535,12174.5557
5,15086.8535,12174.5557
4,15586.85,12174.5557
3,15586.85,12174.5557
2,15586.85,12174.5557
1,15376.85,12174.5557
7,15156.3857,12284.5283
6,15156.3857,12284.5283
5,15156.3857,12284.5283
4,15656.39,12284.5283
3,15656.39,12284.5283
2,15656.39,12284.5283
1,15446.39,12284.5283
7,15153.7383,12451.291
6,15153.7383,12451.291
5,15153.7383,12451.291
4,15653.74,12451.291
3,15653.74,12451.291
2,15653.74,12451.291
1,15443.74,12451.291
7,15250.4189,12338.7305
6,15250.4189,12338.7305
5,15250.4189,12338.7305
4,15750.42,12338.7305
3,15750.42,12338.7305
2,15750.42,12338.7305
1,15540.42,12338.7305
7,15200.4668,12285.5488
6,15200.4668,12285.5488
5,15200.4668,12285.5488
4,15700.47,12285.5488
3,15700.47,12285.5488
2,15700.47,12285.5488
1,15490.47,12285.5488
7,15010.3135,12206.7676
6,15010.3135,12206.7676
5,15010.3135,12206.7676
4,15510.31,12206.7676
3,15510.31,12206.7676
2,15510.31,12206.7676
1,15300.31,12206.7676
7,14966.8105,11976.6025
6,14966.8105,11976.6025
5,14966.8105,11976.6025
4,15466.81,11976.6025
3,15466.81,11976.6025
2,15466.81,11976.6025
1,15256.81,11976.6025
7,14856.0879,11946.3086
6,14856.0879,11946.3086
5,14856.0879,11946.3086
4,15356.09,11946.3086
3,15356.09,11946.3086
2,15356.09,11946.3086
1,15146.09,11946.3086
7,14750.9756,11931.3545
6,14750.9756,11931.3545
5,14750.9756,11931.3545
4,15250.98,11931.3545
3,15250.98,11931.3545
2,15250.98,11931.3545
1,15040.98,11931.3545
7,14597.8447,11802.1045
6,14597.8447,11802.1045
5,14597.8447,11802.1045
4,15097.84,11802.1045
3,15097.84,11802.1045
2,15097.84,11802.1045
1,14887.84,11802.1045
7,14583.1367,11834.2275
6,14583.1367,11834.2275
5,14583.1367,11834.2275
4,15083.14,11834.2275
3,15083.14,11834.2275
2,15083.14,11834.2275
1,14873.14,11834.2275
7,14618.0166,11828.4697
6,14618.0166,11828.4697
5,14618.0166,11828.4697
4,15118.02,11828.4697
3,15118.02,11828.4697
2,15118.02,11828.4697
1,14908.02,11828.4697
7,14684.5732,11983.29
6,14684.5732,11983.29
5,14684.5732,11983.29
4,15184.57,11983.29
3,15184.57,11983.29
2,15184.57,11983.29
1,14974.57,11983.29
7,14739.6348,11993.5713
6,14739.6348,11993.5713
5,14739.6348,11993.5713
4,15239.63,11993.5713
3,15239.63,11993.5713
2,15239.63,11993.5713
1,15029.63,11993.5713
7,14709.8789,12004.3965
6,14709.8789,12004.3965
5,14709.8789,12004.3965
4,15209.88,12004.3965
3,15209.88,12004.3965
2,15209.88,12004.3965
1,14999.88,12004.3965
7,14821.5879,12072.9785
6,14821.5879,12072.9785
5,14821.5879,12072.9785
4,15321.59,12072.9785
3,15321.59,12072.9785
2,15321.59,12072.9785
1,15111.59,12072.9785
7,14884.6768,12249.124
6,14884.6768,12249.124
5,14884.6768,12249.124
4,15384.68,12249.124
3,15384.68,12249.124
2,15384.68,12249.124
1,15174.68,12249.124
7,14993.7598,12319.6035
6,14993.7598,12319.6035
5,14993.7598,12319.6035
4,15493.76,12319.6035
3,15493.76,12319.6035
2,15493.76,12319.6035
1,15283.76,12319.6035
7,14889.3037,12497.8105
6,14889.3037,12497.8105
5,14889.3037,12497.8105
4,15389.3,12497.8105
3,15389.3,12497.8105
2,15389.3,12497.8105
1,15179.3,12497.8105
7,15005.4814,12565.8486
6,15005.4814,12565.8486
5,15005.4814,12565.8486
4,15505.48,12565.8486
3,15505.48,12565.8486
2,15505.48,12565.8486
1,15295.48,12565.8486
7,15168.8848,12798.749
6,15168.8848,12798.749
5,15168.8848,12798.749
4,15668.88,12798.749
3,15668.88,12798.749
2,15668.88,12798.749
1,15458.88,12798.749
7,15262.9678,12979.7129
6,15262.9678,12979.7129
5,15262.9678,12979.7129
4,15762.97,12979.7129
3,15762.97,12979.7129
2,15762.97,12979.7129
1,15552.97,12979.7129
7,15560.6553,13229.6123
6,15560.6553,13229.6123
5,15560.6553,13229.6123
4,16060.66,13229.6123
3,16060.66,13229.6123
2,16060.66,13229.6123
1,15850.66,13229.6123
7,15888.4072,13566.2969
6,15888.4072,13566.2969
5,15888.4072,13566.2969
4,16388.41,13566.2969
3,16388.41,13566.2969
2,16388.41,13566.2969
1,16178.41,13566.2969
7,16309.6865,13941.3066
6,16309.6865,13941.3066
5,16309.6865,13941.3066
4,16809.69,13941.3066
3,16809.69,13941.3066
2,16809.69,13941.3066
1,16599.69,13941.3066
7,16453.9199,14175.4551
6,16453.9199,14175.4551
5,16453.9199,14175.4551
4,16953.92,14175.4551
3,16953.92,14175.4551
2,16953.92,14175.4551
1,16743.92,14175.4551
7,16439.3652,14035.624
6,16439.3652,14035.624
5,16439.3652,14035.624
4,16939.37,14035.624
3,16939.37,14035.624
2,16939.37,14035.624
1,16729.37,14035.624
7,16078.624,13804.8076
6,16078.624,13804.8076
5,16078.624,13804.8076
4,16578.62,13804.8076
3,16578.62,13804.8076
2,16578.62,13804.8076
1,16368.62,13804.8076
7,15933.3662,13575.0713
6,15933.3662,13575.0713
5,15933.3662,13575.0713
4,16433.37,13575.0713
3,16433.37,13575.0713
2,16433.37,13575.0713
1,16223.37,13575.0713
7,15688.3203,13360.2773
6,15688.3203,13360.2773
5,15688.3203,13360.2773
4,16188.32,13360.2773
3,16188.32,13360.2773
2,16188.32,13360.2773
1,15978.32,13360.2773
7,15613.4492,13291.6621
6,15613.4492,13291.6621
5,15613.4492,13291.6621
4,16113.45,13291.6621
3,16113.45,13291.6621
2,16113.45,13291.6621
1,15903.45,13291.6621
7,15439.6982,13132.0596
6,15439.6982,13132.0596
5,15439.6982,13132.0596
4,15939.7,13132.0596
3,15939.7,13132.0596
2,15939.7,13132.0596
1,15729.7,13132.0596
7,15351.4551,12968.3867
6,15351.4551,12968.3867
5,15351.4551,12968.3867
4,15851.46,12968.3867
3,15851.46,12968.3867
2,15851.46,12968.3867
1,15641.46,12968.3867
7,15278.7852,12959.8154
6,15278.7852,12959.8154
5,15278.7852,12959.8154
4,15778.79,12959.8154
3,15778.79,12959.8154
2,15778.79,12959.8154
1,15568.79,12959.8154
7,15165.5742,12769.4883
6,15165.5742,12769.4883
5,15165.5742,12769.4883
4,15665.57,12769.4883
3,15665.57,12769.4883
2,15665.57,12769.4883
1,15455.57,12769.4883
7,15071.4219,12698.126
6,15071.4219,12698.126
5,15071.4219,12698.126
4,15571.42,12698.126
3,15571.42,12698.126
2,15571.42,12698.126
1,15361.42,12698.126
7,14976.4111,12647.9424
6,14976.4111,12647.9424
5,14976.4111,12647.9424
4,15476.41,12647.9424
3,15476.41,12647.9424
2,15476.41,12647.9424
1,15266.41,12647.9424
7,14916.5586,12584.4834
6,14916.5586,12584.4834
5,14916.5586,12584.4834
4,15416.56,12584.4834
3,15416.56,12584.4834
2,15416.56,12584.4834
1,15206.56,12584.4834
7,14804.7617,12587.7646
6,14804.7617,12587.7646
5,14804.7617,12587.7646
4,15304.76,12587.7646
3,15304.76,12587.7646
2,15304.76,12587.7646
1,15094.76,12587.7646
7,14755.9287,12485.0137
6,14755.9287,12485.0137
5,14755.9287,12485.0137
4,15255.93,12485.0137
3,15255.93,12485.0137
2,15255.93,12485.0137
1,15045.93,12485.0137
7,14777.6631,12542.8125
6,14777.6631,12542.8125
5,14777.6631,12542.8125
4,15277.66,12542.8125
3,15277.66,12542.8125
2,15277.66,12542.8125
1,15067.66,12542.8125
7,14737.8799,12589.7256
6,14737.8799,12589.7256
5,14737.8799,12589.7256
4,15237.88,12589.7256
3,15237.88,12589.7256
2,15237.88,12589.7256
1,15027.88,12589.7256
7,15110.5498,13077.2529
6,15110.5498,13077.2529
5,15110.5498,13077.2529
4,15610.55,13077.2529
3,15610.55,13077.2529
2,15610.55,13077.2529
1,15400.55,13077.2529
7,15003.3887,12928.5127
6,15003.3887,12928.5127
5,15003.3887,12928.5127
4,15503.39,12928.5127
3,15503.39,12928.5127
2,15503.39,12928.5127
1,15293.39,12928.5127
7,14914.1553,12834.9609
6,14914.1553,12834.9609
5,14914.1553,12834.9609
4,15414.16,12834.9609
3,15414.16,12834.9609
2,15414.16,12834.9609
1,15204.16,12834.9609
7,14696.1865,12667.0469
6,14696.1865,12667.0469
5,14696.1865,12667.0469
4,15196.19,12667.0469
3,15196.19,12667.0469
2,15196.19,12667.0469
1,14986.19,12667.0469
7,14500.8535,12365.9619
6,14500.8535,12365.9619
5,14500.8535,12365.9619
4,15000.85,12365.9619
3,15000.85,12365.9619
2,15000.85,12365.9619
1,14790.85,12365.9619
7,14212.5488,12154.2979
6,14212.5488,12154.2979
5,14212.5488,12154.2979
4,14712.55,12154.2979
3,14712.55,12154.2979
2,14712.55,12154.2979
1,14502.55,12154.2979
7,13958.0791,11937.9551
6,13958.0791,11937.9551
5,13958.0791,11937.9551
4,14458.08,11937.9551
3,14458.08,11937.9551
2,14458.08,11937.9551
1,14248.08,11937.9551
7,13741.8789,11709.7168
6,13741.8789,11709.7168
5,13741.8789,11709.7168
4,14241.88,11709.7168
3,14241.88,11709.7168
2,14241.88,11709.7168
1,14031.88,11709.7168
7,13630.3643,11650.2021
6,13630.3643,11650.2021
5,13630.3643,11650.2021
4,14130.36,11650.2021
3,14130.36,11650.2021
2,14130.36,11650.2021
1,13920.36,11650.2021
7,13441.4033,11446.9785
6,13441.4033,11446.9785
5,13441.4033,11446.9785
4,13941.4,11446.9785
3,13941.4,11446.9785
2,13941.4,11446.9785
1,13731.4,11446.9785
7,13252.25,11165.2266
6,13252.25,11165.2266
5,13252.25,11165.2266
4,13752.25,11165.2266
3,13752.25,11165.2266
2,13752.25,11165.2266
1,13542.25,11165.2266
7,13020.2129,10958.541
6,13020.2129,10958.541
5,13020.2129,10958.541
4,13520.21,10958.541
3,13520.21,10958.541
2,13520.21,10958.541
1,13310.21,10958.541
7,12823.1621,10767.2578
6,12823.1621,10767.2578
5,12823.1621,10767.2578
4,13323.16,10767.2578
3,13323.16,10767.2578
2,13323.16,10767.2578
1,13113.16,10767.2578
7,14858.584,11909.8135
6,14858.584,11909.8135
5,15358.58,11909.8135
4,15358.58,11909.8135
3,15358.58,11909.8135
2,15138.58,11909.8135
1,14858.584,11909.8135
7,14905.4785,11967.0391
6,14905.4785,11967.0391
5,15405.48,11967.0391
4,15405.48,11967.0391
3,15405.48,11967.0391
2,15185.48,11967.0391
1,14905.4785,11967.0391
7,14950.4668,12014.7393
6,14950.4668,12014.7393
5,15450.47,12014.7393
4,15450.47,12014.7393
3,15450.47,12014.7393
2,15230.47,12014.7393
1,14950.4668,12014.7393
7,15043.3477,12012.7695
6,15043.3477,12012.7695
5,15543.35,12012.7695
4,15543.35,12012.7695
3,15543.35,12012.7695
2,15323.35,12012.7695
1,15043.3477,12012.7695
7,15119.1387,11982.79
6,15119.1387,11982.79
5,15619.14,11982.79
4,15619.14,11982.79
3,15619.14,11982.79
2,15399.14,11982.79
1,15119.1387,11982.79
7,15062.3301,11923.001
6,15062.3301,11923.001
5,15562.33,11923.001
4,15562.33,11923.001
3,15562.33,11923.001
2,15342.33,11923.001
1,15062.3301,11923.001
7,14879.3867,11837.5059
6,14879.3867,11837.5059
5,15379.39,11837.5059
4,15379.39,11837.5059
3,15379.39,11837.5059
2,15159.39,11837.5059
1,14879.3867,11837.5059
7,14847.8037,11833.458
6,14847.8037,11833.458
5,15347.8,11833.458
4,15347.8,11833.458
3,15347.8,11833.458
2,15127.8,11833.458
1,14847.8037,11833.458
7,14752.1123,11759.5771
6,14752.1123,11759.5771
5,15252.11,11759.5771
4,15252.11,11759.5771
3,15252.11,11759.5771
2,15032.11,11759.5771
1,14752.1123,11759.5771
7,14567.8467,11569.208
6,14567.8467,11569.208
5,15067.85,11569.208
4,15067.85,11569.208
3,15067.85,11569.208
2,14847.85,11569.208
1,14567.8467,11569.208
7,14583.9355,11618.2568
6,14583.9355,11618.2568
5,15083.94,11618.2568
4,15083.94,11618.2568
3,15083.94,11618.2568
2,14863.94,11618.2568
1,14583.9355,11618.2568
7,14582.7734,11556.1689
6,14582.7734,11556.1689
5,15082.77,11556.1689
4,15082.77,11556.1689
3,15082.77,11556.1689
2,14862.77,11556.1689
1,14582.7734,11556.1689
7,14554.1875,11512.9434
6,14554.1875,11512.9434
5,15054.19,11512.9434
4,15054.19,11512.9434
3,15054.19,11512.9434
2,14834.19,11512.9434
1,14554.1875,11512.9434
7,14516.6396,11641.6992
6,14516.6396,11641.6992
5,15016.64,11641.6992
4,15016.64,11641.6992
3,15016.64,11641.6992
2,14796.64,11641.6992
1,14516.6396,11641.6992
7,14621.2617,11728.3193
6,14621.2617,11728.3193
5,15121.26,11728.3193
4,15121.26,11728.3193
3,15121.26,11728.3193
2,14901.26,11728.3193
1,14621.2617,11728.3193
7,14612.3633,11753.4658
6,14612.3633,11753.4658
5,15112.36,11753.4658
4,15112.36,11753.4658
3,15112.36,11753.4658
2,14892.36,11753.4658
1,14612.3633,11753.4658
7,14707.6348,11886.25
6,14707.6348,11886.25
5,15207.63,11886.25
4,15207.63,11886.25
3,15207.63,11886.25
2,14987.63,11886.25
1,14707.6348,11886.25
7,14769.625,11956.4082
6,14769.625,11956.4082
5,15269.63,11956.4082
4,15269.63,11956.4082
3,15269.63,11956.4082
2,15049.63,11956.4082
1,14769.625,11956.4082
7,14942.3877,12122.9502
6,14942.3877,12122.9502
5,15442.39,12122.9502
4,15442.39,12122.9502
3,15442.39,12122.9502
2,15222.39,12122.9502
1,14942.3877,12122.9502
7,14895.7168,12218.9971
6,14895.7168,12218.9971
5,15395.72,12218.9971
4,15395.72,12218.9971
3,15395.72,12218.9971
2,15175.72,12218.9971
1,14895.7168,12218.9971
7,14959.9141,12341.9209
6,14959.9141,12341.9209
5,15459.91,12341.9209
4,15459.91,12341.9209
3,15459.91,12341.9209
2,15239.91,12341.9209
1,14959.9141,12341.9209
7,15221.085,12538.5674
6,15221.085,12538.5674
5,15721.08,12538.5674
4,15721.08,12538.5674
3,15721.08,12538.5674
2,15501.08,12538.5674
1,15221.085,12538.5674
7,15209.2979,12630.1914
6,15209.2979,12630.1914
5,15709.3,12630.1914
4,15709.3,12630.1914
3,15709.3,12630.1914
2,15489.3,12630.1914
1,15209.2979,12630.1914
7,15599.3125,13029.0752
6,15599.3125,13029.0752
5,16099.31,13029.0752
4,16099.31,13029.0752
3,16099.31,13029.0752
2,15879.31,13029.0752
1,15599.3125,13029.0752
7,15897.6543,13395.6426
6,15897.6543,13395.6426
5,16397.65,13395.6426
4,16397.65,13395.6426
3,16397.65,13395.6426
2,16177.65,13395.6426
1,15897.6543,13395.6426
7,16343.0332,13813.3789
6,16343.0332,13813.3789
5,16843.03,13813.3789
4,16843.03,13813.3789
3,16843.03,13813.3789
2,16623.03,13813.3789
1,16343.0332,13813.3789
7,16434.7793,13873.8896
6,16434.7793,13873.8896
5,16934.78,13873.8896
4,16934.78,13873.8896
3,16934.78,13873.8896
2,16714.78,13873.8896
1,16434.7793,13873.8896
7,16380.9277,13905.6602
6,16380.9277,13905.6602
5,16880.93,13905.6602
4,16880.93,13905.6602
3,16880.93,13905.6602
2,16660.93,13905.6602
1,16380.9277,13905.6602
7,16243.0225,13621.1113
6,16243.0225,13621.1113
5,16743.02,13621.1113
4,16743.02,13621.1113
3,16743.02,13621.1113
2,16523.02,13621.1113
1,16243.0225,13621.1113
7,15939.4668,13450.4463
6,15939.4668,13450.4463
5,16439.47,13450.4463
4,16439.47,13450.4463
3,16439.47,13450.4463
2,16219.47,13450.4463
1,15939.4668,13450.4463
7,15754.1113,13312.3369
6,15754.1113,13312.3369
5,16254.11,13312.3369
4,16254.11,13312.3369
3,16254.11,13312.3369
2,16034.11,13312.3369
1,15754.1113,13312.3369
7,15681.3916,13076.5645
6,15681.3916,13076.5645
5,16181.39,13076.5645
4,16181.39,13076.5645
3,16181.39,13076.5645
2,15961.39,13076.5645
1,15681.3916,13076.5645
7,15433.1338,12957.2793
6,15433.1338,12957.2793
5,15933.13,12957.2793
4,15933.13,12957.2793
3,15933.13,12957.2793
2,15713.13,12957.2793
1,15433.1338,12957.2793
7,15312.418,12793.5352
6,15312.418,12793.5352
5,15812.42,12793.5352
4,15812.42,12793.5352
3,15812.42,12793.5352
2,15592.42,12793.5352
1,15312.418,12793.5352
7,15318.9326,12785.1572
6,15318.9326,12785.1572
5,15818.93,12785.1572
4,15818.93,12785.1572
3,15818.93,12785.1572
2,15598.93,12785.1572
1,15318.9326,12785.1572
7,15232.0723,12633.751
6,15232.0723,12633.751
5,15732.07,12633.751
4,15732.07,12633.751
3,15732.07,12633.751
2,15512.07,12633.751
1,15232.0723,12633.751
7,15209.9238,12582.8877
6,15209.9238,12582.8877
5,15709.92,12582.8877
4,15709.92,12582.8877
3,15709.92,12582.8877
2,15489.92,12582.8877
1,15209.9238,12582.8877
7,15074.7646,12586.8125
6,15074.7646,12586.8125
5,15574.76,12586.8125
4,15574.76,12586.8125
3,15574.76,12586.8125
2,15354.76,12586.8125
1,15074.7646,12586.8125
7,15001.7012,12451.5176
6,15001.7012,12451.5176
5,15501.7,12451.5176
4,15501.7,12451.5176
3,15501.7,12451.5176
2,15281.7,12451.5176
1,15001.7012,12451.5176
7,14959.6348,12443.6689
6,14959.6348,12443.6689
5,15459.63,12443.6689
4,15459.63,12443.6689
3,15459.63,12443.6689
2,15239.63,12443.6689
1,14959.6348,12443.6689
7,14914.8223,12325.582
6,14914.8223,12325.582
5,15414.82,12325.582
4,15414.82,12325.582
3,15414.82,12325.582
2,15194.82,12325.582
1,14914.8223,12325.582
7,14833.9004,12406.0918
6,14833.9004,12406.0918
5,15333.9,12406.0918
4,15333.9,12406.0918
3,15333.9,12406.0918
2,15113.9,12406.0918
1,14833.9004,12406.0918
7,14797.6621,12392.4316
6,14797.6621,12392.4316
5,15297.66,12392.4316
4,15297.66,12392.4316
3,15297.66,12392.4316
2,15077.66,12392.4316
1,14797.6621,12392.4316
7,15120.9424,12899.0771
6,15120.9424,12899.0771
5,15620.94,12899.0771
4,15620.94,12899.0771
3,15620.94,12899.0771
2,15400.94,12899.0771
1,15120.9424,12899.0771
7,15055.7871,12715.9365
6,15055.7871,12715.9365
5,15555.79,12715.9365
4,15555.79,12715.9365
3,15555.79,12715.9365
2,15335.79,12715.9365
1,15055.7871,12715.9365
7,14832.2236,12543.8418
6,14832.2236,12543.8418
5,15332.22,12543.8418
4,15332.22,12543.8418
3,15332.22,12543.8418
2,15112.22,12543.8418
1,14832.2236,12543.8418
7,14637.3037,12365.4932
6,14637.3037,12365.4932
5,15137.3,12365.4932
4,15137.3,12365.4932
3,15137.3,12365.4932
2,14917.3,12365.4932
1,14637.3037,12365.4932
7,14506.9229,12003.6934
6,14506.9229,12003.6934
5,15006.92,12003.6934
4,15006.92,12003.6934
3,15006.92,12003.6934
2,14786.92,12003.6934
1,14506.9229,12003.6934
7,14246.4951,11734.4219
6,14246.4951,11734.4219
5,14746.5,11734.4219
4,14746.5,11734.4219
3,14746.5,11734.4219
2,14526.5,11734.4219
1,14246.4951,11734.4219
7,14041.292,11555.2334
6,14041.292,11555.2334
5,14541.29,11555.2334
4,14541.29,11555.2334
3,14541.29,11555.2334
2,14321.29,11555.2334
1,14041.292,11555.2334
7,13841.0801,11362.9746
6,13841.0801,11362.9746
5,14341.08,11362.9746
4,14341.08,11362.9746
3,14341.08,11362.9746
2,14121.08,11362.9746
1,13841.0801,11362.9746
7,13633.4756,11288.249
6,13633.4756,11288.249
5,14133.48,11288.249
4,14133.48,11288.249
3,14133.48,11288.249
2,13913.48,11288.249
1,13633.4756,11288.249
7,13455.7148,11160.1787
6,13455.7148,11160.1787
5,13955.71,11160.1787
4,13955.71,11160.1787
3,13955.71,11160.1787
2,13735.71,11160.1787
1,13455.7148,11160.1787
7,13350.5732,10900.9551
6,13350.5732,10900.9551
5,13850.57,10900.9551
4,13850.57,10900.9551
3,13850.57,10900.9551
2,13630.57,10900.9551
1,13350.5732,10900.9551
7,13189.1357,10716.2559
6,13189.1357,10716.2559
5,13689.14,10716.2559
4,13689.14,10716.2559
3,13689.14,10716.2559
2,13469.14,10716.2559
1,13189.1357,10716.2559
7,12927.1211,10559.9404
6,12927.1211,10559.9404
5,13427.12,10559.9404
4,13427.12,10559.9404
3,13427.12,10559.9404
2,13207.12,10559.9404
1,12927.1211,10559.9404
7,15069.5674,12127.0029
6,15569.57,12127.0029
5,15569.57,12127.0029
4,15569.57,12127.0029
3,15219.57,12127.0029
2,15069.5674,12127.0029
1,15069.5674,12127.0029
7,15248.9756,12076.5098
6,15748.98,12076.5098
5,15748.98,12076.5098
4,15748.98,12076.5098
3,15398.98,12076.5098
2,15248.9756,12076.5098
1,15248.9756,12076.5098
7,15265.0215,12125.1348
6,15765.02,12125.1348
5,15765.02,12125.1348
4,15765.02,12125.1348
3,15415.02,12125.1348
2,15265.0215,12125.1348
1,15265.0215,12125.1348
7,15402.5215,12278.6113
6,15902.52,12278.6113
5,15902.52,12278.6113
4,15902.52,12278.6113
3,15552.52,12278.6113
2,15402.5215,12278.6113
1,15402.5215,12278.6113
7,15426.8213,12282.7148
6,15926.82,12282.7148
5,15926.82,12282.7148
4,15926.82,12282.7148
3,15576.82,12282.7148
2,15426.8213,12282.7148
1,15426.8213,12282.7148
7,15415.9014,12199.6797
6,15915.9,12199.6797
5,15915.9,12199.6797
4,15915.9,12199.6797
3,15565.9,12199.6797
2,15415.9014,12199.6797
1,15415.9014,12199.6797
7,15294.1104,11990.9707
6,15794.11,11990.9707
5,15794.11,11990.9707
4,15794.11,11990.9707
3,15444.11,11990.9707
2,15294.1104,11990.9707
1,15294.1104,11990.9707
7,15181.833,11892.0898
6,15681.83,11892.0898
5,15681.83,11892.0898
4,15681.83,11892.0898
3,15331.83,11892.0898
2,15181.833,11892.0898
1,15181.833,11892.0898
7,14947.6807,11626.8926
6,15447.68,11626.8926
5,15447.68,11626.8926
4,15447.68,11626.8926
3,15097.68,11626.8926
2,14947.6807,11626.8926
1,14947.6807,11626.8926
7,14851.2422,11509.3262
6,15351.24,11509.3262
5,15351.24,11509.3262
4,15351.24,11509.3262
3,15001.24,11509.3262
2,14851.2422,11509.3262
1,14851.2422,11509.3262
7,14807.6787,11335.4102
6,15307.68,11335.4102
5,15307.68,11335.4102
4,15307.68,11335.4102
3,14957.68,11335.4102
2,14807.6787,11335.4102
1,14807.6787,11335.4102
7,14815.6895,11472.6494
6,15315.69,11472.6494
5,15315.69,11472.6494
4,15315.69,11472.6494
3,14965.69,11472.6494
