日期,时间,风力发电,光伏发电
20231026,11:45,5112.6743,4061.9109
20231026,12:00,4807.1479,4031.3525
20231026,12:15,4710.7036,3976.8494
20231026,12:30,4617.291,3919.6567
20231026,12:45,4524.4927,3844.5706
20231026,13:00,4495.7632,3723.9438
20231026,13:15,4395.5938,3583.8608
20231026,13:30,4503.2285,3428.73
20231026,13:45,4396.0771,3240.1755
20231026,14:00,4302.3975,3024.6465
20231026,14:15,4212.2798,2797.6455
20231026,14:30,4080.3032,2545.918
20231026,14:45,3957.1648,2274.0369
20231026,15:00,3798.3252,1973.0989
20231026,15:15,3630.9131,1650.4709
20231026,15:30,3593.0962,1312.3314
20231026,15:45,3375.5076,956.0806
20231026,16:00,3212.9822,553.7324
20231026,16:15,3130.4351,151.7417
20231026,16:30,3103.9214,23.6394
20231026,16:45,3210.686,4.8397
20231026,17:00,3197.5483,0.7671
20231026,17:15,3235.5984,3.8181
20231026,17:30,3298.4434,2.9015
20231026,17:45,3348.9575,1.0359
20231026,18:00,3434.3528,0.0
20231026,18:15,3507.6572,0.0
20231026,18:30,3459.0649,0.0
20231026,18:45,3456.3496,0.0
20231026,19:00,3388.291,0.0
20231026,19:15,3317.1484,0.0
20231026,19:30,3279.8667,0.0
20231026,19:45,3238.2603,0.0
20231026,20:00,3095.5083,0.0
20231026,20:15,2959.2461,0.0
20231026,20:30,2856.2786,0.0
20231026,20:45,2708.0723,0.0
20231026,21:00,2638.7747,0.0
20231026,21:15,2560.1487,0.0
20231026,21:30,2455.5769,0.0
20231026,21:45,2327.1218,0.0
20231026,22:00,2320.8047,0.0
20231026,22:15,2274.2373,0.0
20231026,22:30,2236.2678,0.0
20231026,22:45,2266.6084,0.0
20231026,23:00,2320.3821,0.0
20231026,23:15,2386.9102,0.0
20231027,00:00,2287.1216,0.0
20231027,00:15,2129.3257,0.0
20231027,00:30,2043.4874,0.0
20231027,00:45,1996.1542,0.0
20231027,01:00,1987.7563,0.0
20231027,01:15,1987.1992,0.0
20231027,01:30,1963.6344,0.0
20231027,01:45,1972.578,0.0
20231027,02:00,1994.9246,0.0
20231027,02:15,2044.4294,0.0
20231027,02:30,2036.0398,0.0
20231027,02:45,2011.6766,0.0
20231027,03:00,1969.592,0.0
20231027,03:15,1958.9908,0.0
20231027,03:30,1932.2878,0.0
20231027,03:45,1932.2513,0.0
20231027,04:00,1911.1207,0.0
20231027,04:15,1935.6409,0.0
20231027,04:30,1915.3337,0.0
20231027,04:45,1869.3685,0.0
20231027,05:00,1813.8684,0.0
20231027,05:15,1769.3009,0.0
20231027,05:30,1709.9957,0.0
20231027,05:45,1650.5863,0.0
20231027,06:00,1605.6831,0.0
20231027,06:15,1551.4739,10.5928
20231027,06:30,1481.8535,87.1517
20231027,06:45,1454.0841,288.0022
20231027,07:00,1403.6287,865.3444
20231027,07:15,1335.9934,1294.028
20231027,07:30,1230.8408,1549.0623
20231027,07:45,1131.3196,1957.5715
20231027,08:00,1002.7086,2172.9343
20231027,08:15,920.0438,2529.2092
20231027,08:30,841.2482,2751.113
20231027,08:45,796.5625,2994.5103
20231027,09:00,748.9061,3200.1638
20231027,09:15,703.5012,3354.28
20231027,09:30,707.4752,3517.311
20231027,09:45,728.4521,3618.9709
20231027,10:00,730.6494,3733.0515
20231027,10:15,753.5474,3849.085
20231027,10:30,783.9493,3917.666
20231027,10:45,861.6231,3947.3611
20231027,11:00,958.6837,3977.3784
20231027,11:15,1014.918,3955.8481
20231027,11:30,1096.7605,3964.4822
20231027,11:45,1160.3499,3924.281
20231027,12:00,1256.7457,3888.2056
20231027,12:15,1318.9774,3883.6162
20231027,12:30,1352.4883,3774.6162
20231027,12:45,1393.2329,3705.6606
20231027,13:00,1430.6113,3587.4155
20231027,13:15,1487.9363,3422.0801
20231027,13:30,1482.5096,3277.5137
20231027,13:45,1425.2323,3114.6484
20231027,14:00,1328.3604,2911.397
20231027,14:15,1292.4592,2680.269
20231027,14:30,1316.9521,2441.3093
20231027,14:45,1210.4733,2174.8132
20231027,15:00,1159.6177,1892.9209
20231027,15:15,1055.2609,1547.166
20231027,15:30,983.3343,1234.5339
20231027,15:45,938.0557,894.8386
20231027,16:00,913.9656,476.0472
20231027,16:15,909.9354,127.166
20231027,16:30,933.6505,20.692
20231027,16:45,957.9153,4.7892
20231027,17:00,990.318,1.4866
20231027,17:15,1002.2245,3.9426
20231027,17:30,1027.7428,2.6701
20231027,17:45,1039.8557,1.1969
20231027,18:00,1063.181,0.0
20231027,18:15,1090.637,0.0
20231027,18:30,1067.2521,0.0
20231027,18:45,1038.2139,0.0
20231027,19:00,1022.3136,0.0
20231027,19:15,967.2684,0.0
20231027,19:30,932.84,0.0
20231027,19:45,902.7161,0.0
20231027,20:00,831.996,0.0
20231027,20:15,773.4059,0.0
20231027,20:30,729.2794,0.0
20231027,20:45,695.6819,0.0
20231027,21:00,658.335,0.0
20231027,21:15,652.4599,0.0
20231027,21:30,662.9012,0.0
20231027,21:45,642.3201,0.0
20231027,22:00,623.6594,0.0
20231027,22:15,589.1871,0.0
20231027,22:30,553.5157,0.0
20231027,22:45,532.8815,0.0
20231027,23:00,511.0273,0.0
20231027,23:15,497.817,0.0
20231028,00:00,540.0393,0.0
20231028,00:15,558.4177,0.0
20231028,00:30,569.4417,0.0
20231028,00:45,574.6493,0.0
20231028,01:00,636.701,0.0
20231028,01:15,665.8583,0.0
20231028,01:30,701.8171,0.0
20231028,01:45,703.5356,0.0
20231028,02:00,725.3824,0.0
20231028,02:15,755.5589,0.0
20231028,02:30,772.3345,0.0
20231028,02:45,753.8447,0.0
20231028,03:00,731.8307,0.0
20231028,03:15,712.7502,0.0
20231028,03:30,690.1749,0.0
20231028,03:45,661.7091,0.0
20231028,04:00,669.274,0.0
20231028,04:15,673.6415,0.0
20231028,04:30,661.178,0.0
20231028,04:45,673.629,0.0
20231028,05:00,649.1171,0.0
20231028,05:15,688.8369,0.0
20231028,05:30,721.8252,0.0
20231028,05:45,741.9409,0.0
20231028,06:00,745.1175,0.0
20231028,06:15,749.6937,12.8516
20231028,06:30,792.4318,97.4417
20231028,06:45,815.7977,317.9742
20231028,07:00,865.9305,804.6276
20231028,07:15,892.9443,1033.5455
20231028,07:30,902.285,1406.649
20231028,07:45,881.2613,1704.6594
20231028,08:00,842.2438,2009.8127
20231028,08:15,808.4197,2374.2744
20231028,08:30,738.2309,2459.6787
20231028,08:45,669.3558,2735.1509
20231028,09:00,627.8959,2962.2634
20231028,09:15,590.6282,3086.1445
20231028,09:30,553.0916,3254.4434
20231028,09:45,523.5221,3461.6904
20231028,10:00,531.2896,3588.2644
20231028,10:15,545.5731,3685.7771
20231028,10:30,568.1519,3663.4258
20231028,10:45,640.8069,3764.575
20231028,11:00,702.9315,3831.3533
20231028,11:15,725.9227,3775.0217
20231028,11:30,763.2028,3822.9692
20231028,11:45,803.1882,3850.9861
20231028,12:00,813.0668,3777.6614
20231028,12:15,847.478,3690.4275
20231028,12:30,838.6648,3574.7837
20231028,12:45,847.8458,3402.4253
20231028,13:00,852.0997,3080.2527
20231028,13:30,847.2157,2985.4282
20231028,13:45,845.8807,2814.9692
20231028,14:00,840.9687,2557.6211
20231028,14:15,836.4883,2396.9368
20231028,14:30,849.3888,2362.593
20231028,14:45,826.7713,2076.5476
20231028,15:00,846.3232,1739.2188
20231028,15:15,850.9431,1471.6074
20231028,15:30,878.1815,1063.2375
20231028,15:45,908.1126,696.3683
20231028,16:00,996.0299,320.6456
20231028,16:15,1075.9265,94.8379
20231028,16:30,1222.3649,12.571
20231028,16:45,1408.6431,4.8403
20231028,17:00,1608.2603,0.753
20231028,17:15,1803.8154,3.47
20231028,17:30,2013.5571,1.3291
20231028,17:45,2177.3086,0.0
20231028,18:00,2376.3496,0.0
20231028,18:15,2563.1924,0.0
20231028,18:30,2745.0261,0.0
20231028,18:45,2880.6431,0.0
20231028,19:00,2865.429,0.0
20231028,19:15,3021.6343,0.0
20231028,19:30,3070.0859,0.0
20231028,19:45,3172.5718,0.0
20231028,20:00,3250.5408,0.0
20231028,20:15,3292.7859,0.0
20231028,20:30,3266.8323,0.0
20231028,20:45,3259.8818,0.0
20231028,21:00,3285.2852,0.0
20231028,21:15,3303.5129,0.0
20231028,21:30,3352.7227,0.0
20231028,21:45,3385.2993,0.0
20231028,22:00,3396.5093,0.0
20231028,22:15,3409.3237,0.0
20231028,22:30,3435.946,0.0
20231028,22:45,3439.4507,0.0
20231028,23:00,3478.0403,0.0
20231028,23:15,3515.3733,0.0
20231029,00:00,3587.4766,0.0
20231029,00:15,3632.8032,0.0
20231029,00:30,3664.9363,0.0
20231029,00:45,3717.114,0.0
20231029,01:00,3763.8252,0.0
20231029,01:15,3788.2285,0.0
20231029,01:30,3821.6589,0.0
20231029,01:45,3853.0237,0.0
20231029,02:00,3866.4521,0.0
20231029,02:15,3854.1394,0.0
20231029,02:30,3848.9204,0.0
20231029,02:45,3829.104,0.0
20231029,03:00,3833.9082,0.0
20231029,03:15,3834.9802,0.0
20231029,03:30,3778.0024,0.0
20231029,03:45,3740.3091,0.0
20231029,04:00,3722.1101,0.0
20231029,04:15,3697.427,0.0
20231029,04:30,3682.7725,0.0
20231029,04:45,3675.8101,0.0
20231029,05:00,3665.5444,0.0
20231029,05:15,3659.1262,0.0
20231029,05:30,3634.2905,0.0
20231029,05:45,3612.8635,0.0
20231029,06:00,3625.5854,0.0
20231029,06:15,3623.29,3.6358
20231029,06:30,3584.0439,35.6878
20231029,06:45,3540.9043,111.9896
20231029,07:00,3485.8228,318.921
20231029,07:15,3418.311,562.4641
20231029,07:30,3296.6084,818.6285
20231029,07:45,3119.8784,1100.8463
20231029,08:00,2953.1499,1379.811
20231029,08:15,2751.2297,1655.4102
20231029,08:30,2487.1382,1874.0032
20231029,08:45,2221.5195,2123.6006
20231029,09:00,1938.6687,2329.3262
20231029,09:15,1694.6456,2528.7085
20231029,09:30,1521.2545,2687.6155
20231029,09:45,1501.7596,2784.4243
20231029,10:00,1504.2496,2948.8857
20231029,10:15,1487.793,3050.4768
20231029,10:30,1497.0745,3120.7263
20231029,10:45,1522.5129,3189.8767
20231029,11:00,1533.4174,3237.9319
20231029,11:15,1537.9207,3214.6531
20231029,11:30,1536.1879,3207.0767
20231029,11:45,1588.5658,3172.9458
20231029,12:00,1623.37,3108.9504
20231029,12:15,1705.2421,3051.5823
20231029,12:30,1775.6276,2911.2852
20231029,12:45,1824.5527,2861.4966
20231029,13:00,1925.4324,2713.1616
20231029,13:15,1940.6729,2509.6973
20231029,13:30,2016.4525,2326.8787
20231029,13:45,2040.9805,2105.7756
20231029,14:00,2102.4893,1856.537
20231029,14:15,2090.9766,1598.1934
20231029,14:30,2109.6584,1347.1998
20231029,14:45,2073.2349,1096.7683
20231029,15:00,2055.1973,842.1544
20231029,15:15,2122.1357,633.0631
20231029,15:30,2199.8145,435.0834
20231029,15:45,2316.7744,273.9864
20231029,16:00,2478.6729,155.5616
20231029,16:15,2659.9617,73.2835
20231029,16:30,2868.6135,32.192
20231029,16:45,3083.27,28.1577
20231029,17:00,3265.8372,28.7359
20231029,17:15,3323.5195,28.9734
20231029,17:30,3377.6777,28.948
20231029,17:45,3413.1736,29.9674
20231029,18:00,3443.8696,29.9785
20231029,18:15,3527.8477,29.4456
20231029,18:30,3592.4866,29.5784
20231029,18:45,3637.2441,29.5981
20231029,19:00,3674.542,29.5968
20231029,19:15,3708.1626,29.6035
20231029,19:30,3682.1746,30.0183
20231029,19:45,3652.6831,29.9869
20231029,20:00,3634.6199,29.6062
20231029,20:15,3628.4897,29.9368
20231029,20:30,3620.9873,0.0
20231029,20:45,3620.1423,0.0
20231029,21:00,3585.5046,0.0
20231029,21:15,3513.927,0.0
20231029,21:30,3477.3423,0.0
20231029,21:45,3454.3213,0.0
20231029,22:00,3403.1616,0.0
20231029,22:15,3324.4705,0.0
20231029,22:30,3306.9087,0.0
20231029,22:45,3318.4229,0.0
20231029,23:00,3339.9749,0.0
20231029,23:15,3375.9429,0.0
20231030,00:00,3376.5303,0.0
20231030,00:15,3490.5864,0.0
20231030,00:30,3592.1367,0.0
20231030,00:45,3679.6409,0.0
20231030,01:00,3800.4609,0.0
20231030,01:15,3909.9473,0.0
20231030,01:30,4072.8591,0.0
20231030,01:45,4260.8613,0.0
20231030,02:00,4288.4414,0.0
20231030,02:15,4366.7402,0.0
20231030,02:30,4441.0024,0.0
20231030,02:45,4470.9551,0.0
20231030,03:00,4582.8687,0.0
20231030,03:15,4590.9468,0.0
20231030,03:30,4596.0078,0.0
20231030,03:45,4673.2397,0.0
20231030,04:00,4677.5059,0.0
20231030,04:15,4601.4478,0.0
20231030,04:30,4578.5879,0.0
20231030,04:45,4504.3496,0.0
20231030,05:00,4443.0942,0.0
20231030,05:15,4471.5483,0.0
20231030,05:30,4523.3779,0.0
20231030,05:45,4543.6172,0.0
20231030,06:00,4546.0425,0.0
20231030,06:15,4542.7412,0.93
20231030,06:30,4677.46,13.5645
20231030,06:45,4795.2397,114.105
20231030,07:00,4827.6797,448.2831
20231030,07:15,4731.0024,855.7739
20231030,07:30,4692.3174,1237.7842
20231030,07:45,4709.1724,1604.2434
20231030,08:00,4772.6338,1957.5604
20231030,08:15,4832.6938,2276.8569
20231030,08:30,4912.4316,2570.8281
20231030,08:45,4887.0835,2821.1003
20231030,09:00,4812.5313,3039.5122
20231030,09:15,4697.9795,3065.1348
20231030,09:30,4647.0781,3179.1499
20231030,09:45,4647.5352,3331.0837
20231030,10:00,4689.9575,3438.1165
20231030,10:15,4603.1064,3498.5732
20231030,10:30,4504.7061,3568.905
20231030,10:45,4406.5298,3621.0481
20231030,11:00,4258.0874,3659.4534
20231030,11:15,4185.6772,3676.6113
20231030,11:30,4254.9263,3678.9368
20231030,11:45,4325.4238,3623.6294
20231030,12:00,4370.5923,3618.1375
20231030,12:15,4352.5591,3564.9714
20231030,12:30,4417.6377,3503.6619
20231030,12:45,4517.9541,3488.7385
20231030,13:00,4521.4902,3496.0876
20231030,13:15,4534.9185,3316.4338
20231030,13:30,4449.3135,3178.8372
20231030,13:45,4443.5093,2984.1787
20231030,14:00,4398.0918,2776.386
20231030,14:15,4366.8447,2568.8503
20231030,14:30,4326.2622,2354.5369
20231030,14:45,4169.9077,2089.5359
20231030,15:00,4132.4673,1766.1281
20231030,15:15,4055.5325,1506.7383
20231030,15:30,3975.2952,1056.2424
20231030,15:45,3855.0603,766.0845
20231030,16:00,3847.1216,238.6591
20231030,16:15,3854.3555,76.5805
20231030,16:30,3911.4858,14.8577
20231030,16:45,3993.1072,6.237
20231030,17:00,4042.1946,5.4983
20231030,17:15,4176.5234,6.6388
20231030,17:30,4235.8804,4.9451
20231030,17:45,4283.8271,3.6744
20231030,18:00,4247.0625,1.0864
20231030,18:15,4079.6646,1.0916
20231030,18:30,3979.3965,1.0169
20231030,18:45,3890.4668,1.0567
20231030,19:00,3738.4028,1.0037
20231030,19:15,3636.2991,1.0629
20231030,19:30,3572.6106,1.0533
20231030,19:45,3410.3298,1.0196
20231030,20:00,3254.4719,1.4125
20231030,20:15,3054.2402,1.0589
20231030,20:30,2908.7195,1.3928
20231030,20:45,2817.4482,0.0
20231030,21:00,2751.2839,0.0
20231030,21:15,2558.4392,0.0
20231030,21:30,2329.1179,0.0
20231030,21:45,2062.3337,0.0
20231030,22:00,1913.4668,0.0
20231030,22:15,1824.7059,0.0
20231030,22:30,1842.2177,0.0
20231030,22:45,1911.6735,0.0
20231030,23:00,1990.3831,0.0
20231030,23:15,2002.2496,0.0
20231031,00:00,1998.5406,0.0
20231031,00:15,1909.6729,0.0
20231031,00:30,1873.5193,0.0
20231031,00:45,1915.0461,0.0
20231031,01:00,2021.0044,0.0
20231031,01:15,2254.0674,0.0
20231031,01:30,2361.5112,0.0
20231031,01:45,2442.877,0.0
20231031,02:00,2293.5374,0.0
20231031,02:15,2300.0947,0.0
20231031,02:30,2266.675,0.0
20231031,02:45,2133.7888,0.0
20231031,03:00,1971.0745,0.0
20231031,03:15,1828.0371,0.0
20231031,03:30,1710.0251,0.0
20231031,03:45,1873.7085,0.0
20231031,04:00,2063.1409,0.0
20231031,04:15,2073.4907,0.0
20231031,04:30,2067.2063,0.0
20231031,04:45,2160.2483,0.0
20231031,05:00,2301.5669,0.0
20231031,05:15,2401.6331,0.0
20231031,05:30,2487.1079,0.0
20231031,05:45,2739.8015,0.0
20231031,06:00,2850.7283,0.0
20231031,06:15,2884.3857,0.0
20231031,06:30,2987.8457,2.2465
20231031,06:45,3111.8608,24.2656
20231031,07:00,3230.6968,71.2853
20231031,07:15,3315.9543,173.5823
20231031,07:30,3262.4712,267.5145
20231031,07:45,3304.3506,380.5863
20231031,08:00,3340.9407,575.0036
20231031,08:15,3273.4038,723.8784
20231031,08:30,3149.0295,979.3479
20231031,08:45,3125.6382,1110.2733
20231031,09:00,3083.7332,1306.7061
20231031,09:15,3165.9895,1431.3002
20231031,09:30,3074.0225,1285.8344
20231031,09:45,3112.4985,1241.0323
20231031,10:00,3047.9819,1434.4968
20231031,10:15,3047.0703,1504.4185
20231031,10:30,3060.2061,1750.3816
20231031,10:45,3045.3936,1798.4176
20231031,11:00,3015.2415,1874.1379
20231031,11:15,2864.5083,1848.4893
20231031,11:30,2822.7712,1767.7072
20231031,11:45,2765.0042,1799.0145
20231031,12:00,2766.2446,1902.4468
20231031,12:15,2731.6487,1882.3892
20231031,12:30,2828.762,1702.2115
20231031,12:45,2967.8367,1355.7632
20231031,13:00,3109.3066,1551.0959
20231031,13:15,3258.9526,1462.8066
20231031,13:30,3372.9851,1385.0781
20231031,13:45,3488.5505,1311.3929
20231031,14:00,3517.3684,1187.2302
20231031,14:15,3582.5483,1054.5112
20231031,14:30,3741.8091,866.8923
20231031,14:45,3821.9619,858.587
20231031,15:00,3836.4695,699.4451
20231031,15:15,3834.3232,603.8778
20231031,15:30,3937.5159,453.8385
20231031,15:45,4008.2034,278.0029
20231031,16:00,4050.8074,122.4379
20231031,16:15,3994.3076,33.692
20231031,16:30,3983.7253,0.0605
20231031,16:45,3843.2935,0.0
20231031,17:00,3939.2964,0.0
20231031,17:15,3881.7632,0.0
20231031,17:30,3936.6318,0.0
20231031,17:45,3893.2769,0.0
20231031,18:00,3844.5962,0.0
20231031,18:15,3729.2271,0.0
20231031,18:30,3598.7744,0.0
20231031,18:45,3414.7683,0.0
20231031,19:00,3139.3848,0.0
20231031,19:15,2890.9141,0.0
20231031,19:30,2737.4756,0.0
20231031,19:45,2547.8938,0.0
20231031,20:00,2500.6387,0.0
20231031,20:15,2394.2991,0.0
20231031,20:30,2266.127,0.0
20231031,20:45,2182.1682,0.0
20231031,21:00,2160.9854,0.0
20231031,21:15,2120.6321,0.0
20231031,21:30,2028.2566,0.0
20231031,21:45,1956.0377,0.0
20231031,22:00,1752.6689,0.0
20231031,22:15,1660.1095,0.0
20231031,22:30,1574.2139,0.0
20231031,22:45,1470.8572,0.0
20231031,23:00,1386.2632,0.0
20231031,23:15,1355.3358,0.0
20231101,00:00,1064.2363,0.0
20231101,00:15,1086.1576,0.0
20231101,00:30,1080.2316,0.0
20231101,00:45,1055.9794,0.0
20231101,01:00,1026.5481,0.0
20231101,01:15,1035.7593,0.0
20231101,01:30,999.8801,0.0
20231101,01:45,948.3356,0.0
20231101,02:00,914.413,0.0
20231101,02:15,948.0026,0.0
20231101,02:30,922.5875,0.0
20231101,02:45,890.8087,0.0
20231101,03:00,891.5078,0.0
20231101,03:15,794.1464,0.0
20231101,03:30,789.6666,0.0
20231101,03:45,779.2732,0.0
20231101,04:00,756.559,0.0
20231101,04:15,764.6913,0.0
20231101,04:30,745.1271,0.0
20231101,04:45,760.554,0.0
20231101,05:00,748.4979,0.0
20231101,05:15,760.3911,0.0
20231101,05:30,766.9222,0.0
20231101,05:45,769.552,0.0
20231101,06:00,766.7605,0.0
20231101,06:15,747.5767,0.0
20231101,06:30,722.4528,5.5885
20231101,06:45,707.9816,42.7009
20231101,07:00,609.3698,95.692
20231101,07:15,545.4439,159.2469
20231101,07:30,494.4792,317.4736
20231101,07:45,451.1392,407.1177
20231101,08:00,459.4378,539.3517
20231101,08:15,480.0345,619.7436
20231101,08:30,476.864,917.1867
20231101,08:45,405.7988,1373.9138
20231101,09:00,387.9978,1525.0575
20231101,09:15,346.0789,1726.8784
20231101,09:30,311.9456,2210.7974
20231101,09:45,306.4672,2417.7314
20231101,10:00,279.6179,2701.4482
20231101,10:15,270.4691,2902.6765
20231101,10:30,265.3783,3246.7568
20231101,10:45,270.7587,3322.1311
20231101,11:00,261.0538,3361.0869
20231101,11:15,249.8342,3422.7749
20231101,11:30,241.7117,3405.1875
20231101,11:45,261.9169,3434.0239
20231101,12:00,285.0054,3468.3916
20231101,12:15,306.1975,3421.5603
20231101,12:30,355.6078,3343.0771
20231101,12:45,365.8207,3248.0044
20231101,13:00,374.151,3120.5715
20231101,13:15,387.5227,2960.4856
20231101,13:30,401.2463,2787.4675
20231101,13:45,422.3867,2482.9316
20231101,14:00,448.8358,2180.2195
20231101,14:15,457.0382,1605.6761
20231101,14:30,424.5815,1169.3475
20231101,14:45,411.6815,1323.2738
20231101,15:00,420.3269,947.8047
20231101,15:15,420.1302,703.9036
20231101,15:30,421.253,475.1337
20231101,15:45,445.3301,186.5486
20231101,16:00,450.8514,122.207
20231101,16:15,478.8715,34.4756
20231101,16:30,516.6509,1.8531
20231101,16:45,536.4587,0.0
20231101,17:00,594.2722,0.0
20231101,17:15,641.7347,0.0
20231101,17:30,733.0371,0.0
20231101,17:45,820.9209,0.0
20231101,18:00,885.9048,0.0
20231101,18:15,927.7448,0.0
20231101,18:30,987.2222,0.0
20231101,18:45,1087.2781,0.0
20231101,19:00,1170.3354,0.0
20231101,19:15,1245.2445,0.0
20231101,19:30,1237.5782,0.0
20231101,19:45,1265.8342,0.0
20231101,20:00,1291.062,0.0
20231101,20:15,1334.6682,0.0
20231101,20:30,1376.8395,0.0
20231101,20:45,1411.441,0.0
20231101,21:00,1470.5862,0.0
20231101,21:15,1531.7151,0.0
20231101,21:30,1547.6642,0.0
20231101,21:45,1644.7253,0.0
20231101,22:00,1704.5253,0.0
20231101,22:15,1806.1914,0.0
20231101,22:30,1871.8315,0.0
20231101,22:45,1967.9326,0.0
20231101,23:00,2025.7559,0.0
20231101,23:15,1979.0144,0.0
20231102,00:00,1888.0363,0.0
20231102,00:15,1917.2792,0.0
20231102,00:30,1938.7935,0.0
20231102,00:45,1899.2186,0.0
20231102,01:00,1899.1627,0.0
20231102,01:15,1956.2687,0.0
20231102,01:30,2048.9324,0.0
20231102,01:45,2108.5425,0.0
20231102,02:00,2148.7156,0.0
20231102,02:15,2220.3279,0.0
20231102,02:30,2464.6311,0.0
20231102,02:45,2745.8171,0.0
20231102,03:00,2931.7781,0.0
20231102,03:15,3089.876,0.0
20231102,03:30,3326.3445,0.0
20231102,03:45,3509.3872,0.0
20231102,04:00,3701.5747,0.0
20231102,04:15,3778.7976,0.0
20231102,04:30,4076.5903,0.0
20231102,04:45,4420.3545,0.0
20231102,05:00,4677.1982,0.0
20231102,05:15,4912.3047,0.0
20231102,05:30,5108.3584,0.0
20231102,05:45,5193.6484,0.0
20231102,06:00,5385.1714,0.0
20231102,06:15,5296.0283,0.0
20231102,06:30,5433.521,0.0
20231102,06:45,5411.4277,7.5096
20231102,07:00,5360.3428,33.9554
20231102,07:15,5383.5791,61.5559
20231102,07:30,5167.7583,94.6481
20231102,07:45,5212.9648,139.0285
20231102,08:00,5024.6851,200.2849
20231102,08:15,5004.2549,221.2739
20231102,08:30,4959.9893,218.6266
20231102,08:45,4823.5171,220.4827
20231102,09:00,4689.2729,224.1396
20231102,09:15,4458.6997,248.4495
20231102,09:30,4315.0469,290.4261
20231102,09:45,4218.2451,319.4254
20231102,10:00,4284.5234,294.7036
20231102,10:15,4288.3799,280.3631
20231102,10:30,4340.0601,292.0754
20231102,10:45,4459.3306,290.2605
20231102,11:00,4571.9321,270.1306
20231102,11:15,4547.7144,256.3857
20231102,11:30,4506.335,270.7761
20231102,11:45,4652.3008,274.7749
20231102,12:00,4649.4204,260.9679
20231102,12:15,4660.3564,269.1581
20231102,12:30,4808.0112,264.8401
20231102,12:45,4891.814,245.9163
20231102,13:00,4895.4985,241.9009
20231102,13:15,4954.4312,225.7245
20231102,13:30,4952.0483,196.3462
20231102,13:45,5082.4268,198.8565
20231102,14:00,5136.4443,211.9996
20231102,14:15,5311.2178,200.9791
20231102,14:30,5388.769,169.6661
20231102,14:45,5521.1738,149.3997
20231102,15:00,5559.3774,122.9093
20231102,15:15,5503.5859,91.5593
20231102,15:30,5496.7358,75.9057
20231102,15:45,5527.1426,46.8854
20231102,16:00,5624.7549,20.8429
20231102,16:15,5731.8716,3.0967
20231102,16:30,5841.96,0.0
20231102,16:45,5832.502,0.0
20231102,17:00,5844.6421,0.0
20231102,17:15,5741.9121,0.0
20231102,17:30,5677.4604,0.0
20231102,17:45,5741.4473,0.0
20231102,18:00,5444.9453,0.0
20231102,18:15,5376.3462,0.0
20231102,18:30,5324.1494,0.0
20231102,18:45,5137.2031,0.0
20231102,19:00,5087.1509,0.0
20231102,19:15,5048.73,0.0
20231102,19:30,4944.0669,0.0
20231102,19:45,4981.9639,0.0
20231102,20:00,4932.2739,0.0
20231102,20:15,4994.8457,0.0
20231102,20:30,5018.3008,0.0
20231102,20:45,5001.7329,0.0
20231102,21:00,5084.7349,0.0
20231102,21:15,5105.0952,0.0
20231102,21:30,5127.1777,0.0
20231102,21:45,5021.4624,0.0
20231102,22:00,5099.519,0.0
20231102,22:15,5266.6675,0.0
20231102,22:30,5463.2231,0.0
20231102,22:45,5551.4839,0.0
20231102,23:00,5625.2144,0.0
20231102,23:15,5614.4224,0.0
20231103,00:00,5496.4634,0.0
20231103,00:15,5467.6699,0.0
20231103,00:30,5465.5083,0.0
20231103,00:45,5555.2393,0.0
20231103,01:00,5564.4097,0.0
20231103,01:15,5420.9995,0.0
20231103,01:30,5504.2817,0.0
20231103,01:45,5528.1533,0.0
20231103,02:00,5378.7725,0.0
20231103,02:15,5380.7769,0.0
20231103,02:30,5416.5732,0.0
20231103,02:45,5262.981,0.0
20231103,03:00,5165.3008,0.0
20231103,03:15,5132.686,0.0
20231103,03:30,5045.4111,0.0
20231103,03:45,5002.2896,0.0
20231103,04:00,4986.3481,0.0
20231103,04:15,4880.6528,0.0
20231103,04:30,4853.1284,0.0
20231103,04:45,4715.1206,0.0
20231103,05:00,4645.0591,0.0
20231103,05:15,4611.5605,0.0
20231103,05:30,4521.7905,0.0
20231103,05:45,4382.6387,0.0
20231103,06:00,4368.5776,0.0
20231103,06:15,4239.1831,0.0
20231103,06:30,4115.7344,3.4521
20231103,06:45,4047.4734,31.3304
20231103,07:00,3916.6414,100.5827
20231103,07:15,3912.009,278.0314
20231103,07:30,4016.6536,429.4202
20231103,07:45,3944.8628,625.8777
20231103,08:00,3776.9172,739.4868
20231103,08:15,3710.6274,1001.3278
20231103,08:30,3577.3135,1543.3033
20231103,08:45,3497.7153,2197.1418
20231103,09:00,3395.9063,2293.2808
20231103,09:15,3384.0212,2587.1455
20231103,09:30,3271.8259,2825.6411
20231103,09:45,3152.0791,3005.8013
20231103,10:00,3102.7188,2966.269
20231103,10:15,3067.0442,2829.0164
20231103,10:30,3031.8975,3177.7485
20231103,10:45,3019.5872,3201.4856
20231103,11:00,3051.1716,3113.1055
20231103,11:15,3031.3879,3096.1477
20231103,11:30,2972.6406,3273.2874
20231103,11:45,2944.407,3142.9448
20231103,12:00,2876.9058,2943.3958
20231103,12:15,2828.4431,3170.8186
20231103,12:30,2841.8374,3076.9739
20231103,12:45,2821.917,2962.3149
20231103,13:00,2846.7349,2876.6008
20231103,13:15,2893.7876,2674.2517
