预测时的日期,日期,时间,风电预测,光伏预测,火电计划,水电计划,供电预测,,,
20231107,20231112,9:15,3036.44,2405.18,15530,600,13720.1016,,,
20231107,20231112,9:30,2945.32,2533.41,15530,600,13728.9727,,,
20231107,20231112,9:45,2861.43,2627.85,15530,600,13797.8809,,,
20231107,20231112,10:00,2788.71,2734.19,15530,600,13765.4736,,,
20231107,20231112,10:15,2730.3,2819.58,15530,600,13791.2334,,,
20231107,20231112,10:30,2689.86,2850.59,15530,600,13865.2158,,,
20231107,20231112,10:45,2670.94,2851.31,15530,600,14056.2969,,,
20231107,20231112,11:00,2677.04,2861.78,15530,600,14057.0938,,,
20231107,20231112,11:15,2693.49,2869.91,15530,600,14057.498,,,
20231107,20231112,11:30,2704.18,2835.49,15530,600,13856.4297,,,
20231107,20231112,11:45,2710.95,2777.18,15530,600,13777.6602,,,
20231107,20231112,12:00,2715.89,2724.86,15530,600,13623.3818,,,
20231107,20231112,12:15,2720.8,2661.52,15530,600,13471.6191,,,
20231107,20231112,12:30,2727.71,2572.18,15530,600,13290.9072,,,
20231107,20231112,12:45,2738.3,2470.45,15530,600,13312.1104,,,
20231107,20231112,13:00,2754.71,2383.54,15530,600,13304.6592,,,
20231107,20231112,13:15,2778.67,2285.83,15530,600,13280.6758,,,
20231107,20231112,13:30,2812.25,2142.26,15530,600,13296.4502,,,
20231107,20231112,13:45,2857.27,2036.52,15530,600,13359.5527,,,
20231107,20231112,14:00,2921.95,1962.5,15530,600,13455.0176,,,
20231107,20231112,14:15,2998.9,1849.45,15530,600,13441.9014,,,
20231107,20231112,14:30,3082.24,1636.88,15530,600,13557.0781,,,
20231107,20231112,14:45,3169.73,1333.65,15530,600,13630.8779,,,
20231107,20231112,15:00,3259.45,1016.7,15530,600,13714.3604,,,
20231107,20231112,15:15,3349.1,727.83,15530,600,13909.5762,,,
20231107,20231112,15:30,3436.69,509.1,15530,600,14024.5225,,,
20231107,20231112,15:45,3521.25,301.59,15530,600,14237.5176,,,
20231107,20231112,16:00,3600.05,94.16,15530,600,14625.6045,,,
20231107,20231112,16:15,3668.05,0,15530,600,15167.2314,,,
20231107,20231112,16:30,3723.54,0,15530,600,15453.9346,,,
20231107,20231112,16:45,3768.39,0,15530,600,15516.8711,,,
20231107,20231112,17:00,3798.69,0,15530,600,15339.3486,,,
20231107,20231112,17:15,3821.08,0,15530,600,15150.7793,,,
20231107,20231112,17:30,3843.68,0,15530,600,14930.1797,,,
20231107,20231112,17:45,3866.58,0,15530,600,14710.0615,,,
20231107,20231112,18:00,3889.52,0,15530,600,14500.3467,,,
20231107,20231112,18:15,3912.46,0,15530,600,14375.502,,,
20231107,20231112,18:30,3935.36,0,15530,600,14281.5146,,,
20231107,20231112,18:45,3958,0,15530,600,14242.7432,,,
20231107,20231112,19:00,3980.28,0,15530,600,14134.0303,,,
20231107,20231112,19:15,4002.26,0,15530,600,14047.4961,,,
20231107,20231112,19:30,4023.73,0,15530,600,14032.8516,,,
20231107,20231112,19:45,4044.47,0,15530,600,13900.9199,,,
20231107,20231112,20:00,4064.56,0,15530,600,13799.8936,,,
20231107,20231112,20:15,4085.47,0,15530,600,13769.4326,,,
20231107,20231112,20:30,4108.6,0,15530,600,13635.332,,,
20231107,20231112,20:45,4133.54,0,15530,600,13824.9541,,,
20231107,20231112,21:00,4160.18,0,15530,600,13660.7822,,,
20231107,20231112,21:15,4188.07,0,15530,600,13516.3555,,,
20231107,20231112,21:30,4216.92,0,15530,600,13333.9297,,,
20231107,20231112,21:45,4246.36,0,15530,600,13174.3057,,,
20231107,20231112,22:00,4276.11,0,15530,600,12984.5869,,,
20231107,20231112,22:15,4305.94,0,15530,600,12722.9404,,,
20231107,20231112,22:30,4335.33,0,15530,600,12468.9033,,,
20231107,20231112,22:45,4364.06,0,15530,600,12447.7236,,,
20231107,20231112,23:00,4392.03,0,15530,600,12271.4326,,,
20231107,20231112,23:15,4418.61,0,15530,600,12025.833,,,
20231107,20231112,23:30,4443.66,0,15530,600,11913.0361,,,
20231107,20231112,23:45,4466.73,0,15530,600,11738.3047,,,
20231107,20231113,0:00,4487.65,0,15530,600,11503.9824,,,
20231107,20231113,0:15,4505.97,0,15530,600,11425.3682,,,
20231107,20231113,0:30,4521.48,0,15530,600,11338.46,,,
20231107,20231113,0:45,4533.82,0,15530,600,11459.752,,,
20231107,20231113,1:00,4542.67,0,15530,600,11423.958,,,
20231107,20231113,1:15,4547.65,0,15530,600,11408.3916,,,
20231107,20231113,1:30,4548.59,0,15530,600,11443.0039,,,
20231107,20231113,1:45,4545.13,0,15530,600,11362.8125,,,
20231107,20231113,2:00,4536.85,0,15530,600,11342.6445,,,
20231107,20231113,2:15,4526.33,0,15530,600,11376.3223,,,
20231107,20231113,2:30,4516.64,0,15530,600,11325.5068,,,
20231107,20231113,2:45,4507.3,0,15530,600,11369.8701,,,
20231107,20231113,3:00,4498.45,0,15530,600,11311.4609,,,
20231107,20231113,3:15,4489.91,0,15530,600,11358.9033,,,
20231107,20231113,3:30,4481.67,0,15530,600,11373.1738,,,
20231107,20231113,3:45,4473.64,0,15530,600,11388.8535,,,
20231107,20231113,4:00,4465.68,0,15530,600,11433.9219,,,
20231107,20231113,4:15,4457.65,0,15530,600,11584.0762,,,
20231107,20231113,4:30,4449.62,0,15530,600,11695.8301,,,
20231107,20231113,4:45,4441.33,0,15530,600,11784.127,,,
20231107,20231113,5:00,4432.87,0,15530,600,11811.834,,,
20231107,20231113,5:15,4423.97,0,15530,600,12011.2061,,,
20231107,20231113,5:30,4414.66,0,15530,600,12147.8672,,,
20231107,20231113,5:45,4404.81,5.18,15530,600,12507.501,,,
20231107,20231113,6:00,4394.35,8.3,15530,600,12674.2598,,,
20231107,20231113,6:15,4383.22,15.86,15530,600,13104.8125,,,
20231107,20231113,6:30,4371.27,35.21,15530,600,13479.8682,,,
20231107,20231113,6:45,4358.48,120.74,15530,600,13872.4795,,,
20231107,20231113,7:00,4344.79,210.34,15530,600,14022.7588,,,
20231107,20231113,7:15,4329.95,317.09,15530,600,14085.4609,,,
20231107,20231113,7:30,4313.98,469.3,15530,600,14107.5586,,,
20231107,20231113,7:45,4296.94,665.5,15530,600,14071.2422,,,
20231107,20231113,8:00,4278.45,870.23,15530,600,14116.9482,,,
20231107,20231113,8:15,4257.15,1061.07,15530,600,14121.0186,,,
20231107,20231113,8:30,4232.04,1216.18,15530,600,14154.8574,,,
20231107,20231113,8:45,4203.43,1360.8,15530,600,14257.4814,,,
20231107,20231113,9:00,4172.13,1515.06,15530,600,14147.2842,,,
20231107,20231113,9:15,4138.58,1650.11,15530,600,14193.3965,,,
20231107,20231113,9:30,4103.31,1737.06,15530,600,14134.1924,,,
20231107,20231113,9:45,4066.96,1801.49,15530,600,14129.3945,,,
20231107,20231113,10:00,4030.06,1873.91,15530,600,14194.4229,,,
20231107,20231113,10:15,3993.21,1932.03,15530,600,14314.9473,,,
20231107,20231113,10:30,3956.86,1953.5,15530,600,14445.665,,,
20231107,20231113,10:45,3921.59,1954.21,15530,600,14562.79,,,
20231107,20231113,11:00,3888.08,1962.08,15530,600,14598.0156,,,
20231107,20231113,11:15,3856.75,1969.38,15530,600,14642.3789,,,
20231107,20231113,11:30,3828.46,1946.07,15530,600,14452.0234,,,
20231107,20231113,11:45,3803.78,1905.57,15530,600,14192.2646,,,
20231107,20231113,12:00,3782.83,1869.17,15530,600,14056.5156,,,
20231107,20231113,12:15,3766.4,1825.27,15530,600,13971.3555,,,
20231107,20231113,12:30,3754.71,1763.58,15530,600,13783.1289,,,
20231107,20231113,12:45,3748.55,1692.5,15530,600,13794.8154,,,
20231107,20231113,13:00,3748.01,1629.97,15530,600,13745.3008,,,
20231107,20231113,13:15,3753.83,1562.24,15530,600,13804.2305,,,
20231107,20231113,13:30,3767.18,1465.25,15530,600,13951.4219,,,
20231107,20231113,13:45,3788.51,1393.54,15530,600,13993.6455,,,
20231107,20231113,14:00,3818.42,1343.72,15530,600,13986.8291,,,
20231107,20231113,14:15,3855.19,1266.74,15530,600,14028.3555,,,
20231107,20231113,14:30,3896.88,1121.03,15530,600,14144.3506,,,
20231107,20231113,14:45,3942.49,912.46,15530,600,14264.2979,,,
20231107,20231113,15:00,3991.44,694.16,15530,600,14346.1973,,,
20231107,20231113,15:15,4043.06,495.56,15530,600,14373.1455,,,
20231107,20231113,15:30,4096.77,345.96,15530,600,14582.0479,,,
20231107,20231113,15:45,4151.79,204.88,15530,600,14796.3955,,,
20231107,20231113,16:00,4207.46,63.98,15530,600,15128.2305,,,
20231107,20231113,16:15,4263.1,0,15530,600,15583.6953,,,
20231107,20231113,16:30,4318.12,0,15530,600,15896.3301,,,
20231107,20231113,16:45,4371.77,0,15530,600,15973.3877,,,
20231107,20231113,17:00,4423.44,0,15530,600,15775.2041,,,
20231107,20231113,17:15,4472.32,0,15530,600,15548.7988,,,
20231107,20231113,17:30,4517.95,0,15530,600,15340.1016,,,
20231107,20231113,17:45,4559.56,0,15530,600,15146.3008,,,
20231107,20231113,18:00,4596.41,0,15530,600,15009.1729,,,
20231107,20231113,18:15,4627.87,0,15530,600,14878.3359,,,
20231107,20231113,18:30,4653.34,0,15530,600,14812.5713,,,
20231107,20231113,18:45,4672.1,0,15530,600,14693.2822,,,
20231107,20231113,19:00,4683.43,0,15530,600,14563.3828,,,
20231107,20231113,19:15,4686.7,0,15530,600,14519.8535,,,
20231107,20231113,19:30,4681.24,0,15530,600,14404.9199,,,
20231107,20231113,19:45,4666.37,0,15530,600,14301.876,,,
20231107,20231113,20:00,4641.4,0,15530,600,14187.5156,,,
20231107,20231113,20:15,4611.48,0,15530,600,14184.4844,,,
20231107,20231113,20:30,4581.89,0,15530,600,14067.4648,,,
20231107,20231113,20:45,4552.84,0,15530,600,14230.6611,,,
20231107,20231113,21:00,4523.96,0,15530,600,14098.71,,,
20231107,20231113,21:15,4495.48,0,15530,600,13992.7285,,,
20231107,20231113,21:30,4467.08,0,15530,600,13791.5068,,,
20231107,20231113,21:45,4438.8,0,15530,600,13523.6084,,,
20231107,20231113,22:00,4410.66,0,15530,600,13310.0254,,,
20231107,20231113,22:15,4382.49,0,15530,600,13062.4346,,,
20231107,20231113,22:30,4354.28,0,15530,600,12878.5537,,,
20231107,20231113,22:45,4325.9,0,15530,600,12817.9229,,,
20231107,20231113,23:00,4297.27,0,15530,600,12705.6826,,,
20231107,20231113,23:15,4268.49,0,15530,600,12564.876,,,
20231107,20231113,23:30,4239.35,0,15530,600,12267.2168,,,
20231107,20231113,23:45,4209.88,0,15530,600,12117.9697,,,
20231107,20231114,0:00,4179.86,0,15530,600,11933.8174,,,
20231107,20231114,0:15,4149.42,0,15530,600,11822.2588,,,
20231107,20231114,0:30,4118.39,0,15530,600,11763.0908,,,
20231107,20231114,0:45,4086.67,0,15530,600,11747.3262,,,
20231107,20231114,1:00,4054.32,0,15530,600,11641.9961,,,
20231107,20231114,1:15,4021.17,0,15530,600,11671.5859,,,
20231107,20231114,1:30,3987.16,0,15530,600,11615.7188,,,
20231107,20231114,1:45,3952.33,0,15530,600,11627.1377,,,
20231107,20231114,2:00,3916.47,0,15530,600,11553.8174,,,
20231107,20231114,2:15,3880.81,0,15530,600,11576.4766,,,
20231107,20231114,2:30,3846.61,0,15530,600,11519.8086,,,
20231107,20231114,2:45,3813.72,0,15530,600,11503.6904,,,
20231107,20231114,3:00,3781.81,0,15530,600,11537.4033,,,
20231107,20231114,3:15,3750.79,0,15530,600,11606.3164,,,
20231107,20231114,3:30,3720.37,0,15530,600,11639.8945,,,
20231107,20231114,3:45,3690.29,0,15530,600,11632.6709,,,
20231107,20231114,4:00,3660.52,0,15530,600,11777.9121,,,
20231107,20231114,4:15,3630.7,0,15530,600,11879.5586,,,
20231107,20231114,4:30,3600.71,0,15530,600,11978.2266,,,
20231107,20231114,4:45,3570.25,0,15530,600,12139.7539,,,
20231107,20231114,5:00,3539.28,0,15530,600,12218.4365,,,
20231107,20231114,5:15,3507.35,0,15530,600,12478.6104,,,
20231107,20231114,5:30,3474.4,0,15530,600,12637.2227,,,
20231107,20231114,5:45,3440.19,2.07,15530,600,12809.8516,,,
20231107,20231114,6:00,3404.56,3.49,15530,600,13108.6592,,,
20231107,20231114,6:15,3367.27,6.69,15530,600,13511.5107,,,
20231107,20231114,6:30,3328.08,14.12,15530,600,13790.708,,,
20231107,20231114,6:45,3286.8,48.48,15530,600,14137.8799,,,
20231107,20231114,7:00,3243.26,85.18,15530,600,14344.3076,,,
20231107,20231114,7:15,3197.16,128.66,15530,600,14539.1709,,,
20231107,20231114,7:30,3148.34,190.62,15530,600,14445.9023,,,
20231107,20231114,7:45,3096.67,270.84,15530,600,14460.4063,,,
20231107,20231114,8:00,3041.75,354.38,15530,600,14514.582,,,
20231107,20231114,8:15,2982.83,432.48,15530,600,14714.6611,,,
20231107,20231114,8:30,2919.28,496.33,15530,600,14642.7783,,,
20231107,20231114,8:45,2851.85,556.32,15530,600,14627.6006,,,
20231107,20231114,9:00,2781.33,620.37,15530,600,14547.9727,,,
20231107,20231114,9:15,2708.11,676.29,15530,600,14521.8125,,,
20231107,20231114,9:30,2633.4,712.22,15530,600,14403.7119,,,
20231107,20231114,9:45,2557.7,738.65,15530,600,14465.2568,,,
20231107,20231114,10:00,2481.42,768.38,15530,600,14424.0391,,,
20231107,20231114,10:15,2405.09,792.3,15530,600,14512.874,,,
20231107,20231114,10:30,2329.35,800.87,15530,600,14634.1982,,,
20231107,20231114,10:45,2254.91,801.03,15530,600,14712.2568,,,
20231107,20231114,11:00,2182.27,803.9,15530,600,14740.4609,,,
20231107,20231114,11:15,2112.38,806.23,15530,600,14692.8564,,,
20231107,20231114,11:30,2045.52,796.5,15530,600,14453.6973,,,
20231107,20231114,11:45,1982.33,780.03,15530,600,14210.8174,,,
20231107,20231114,12:00,1923.42,765.23,15530,600,14024.5586,,,
20231107,20231114,12:15,1869.52,747.34,15530,600,13883.0176,,,
20231107,20231114,12:30,1821.43,722.11,15530,600,13764.3633,,,
20231107,20231114,12:45,1779.38,693.41,15530,600,13763.5107,,,
20231107,20231114,13:00,1743.8,668.74,15530,600,13772.9102,,,
20231107,20231114,13:15,1715.33,641.19,15530,600,13892.6201,,,
20231107,20231114,13:30,1695.33,600.78,15530,600,13960.4102,,,
20231107,20231114,13:45,1685.77,570.76,15530,600,14023.6895,,,
20231107,20231114,14:00,1686.16,549.8,15530,600,14046.2607,,,
20231107,20231114,14:15,1692.51,517.85,15530,600,13991.3555,,,
20231107,20231114,14:30,1699.07,458.2,15530,600,14111.835,,,
20231107,20231114,14:45,1705.94,373.11,15530,600,14185.6523,,,
20231107,20231114,15:00,1712.91,284.04,15530,600,14257.3721,,,
20231107,20231114,15:15,1720.07,202.95,15530,600,14363.4658,,,
20231107,20231114,15:30,1727.29,141.72,15530,600,14471.9854,,,
20231107,20231114,15:45,1734.86,83.86,15530,600,14698.1494,,,
20231107,20231114,16:00,1742.97,26.14,15530,600,15092.0488,,,
20231107,20231114,16:15,1751.06,0,15530,600,15531.6777,,,
20231107,20231114,16:30,1759.62,0,15530,600,15787.8789,,,
20231107,20231114,16:45,1768.58,0,15530,600,15884.2178,,,
20231107,20231114,17:00,1777.25,0,15530,600,15597.376,,,
20231107,20231114,17:15,1786.44,0,15530,600,15384.3848,,,
20231107,20231114,17:30,1795.89,0,15530,600,15283.7891,,,
20231107,20231114,17:45,1804.48,0,15530,600,15048.582,,,
20231107,20231114,18:00,1812.01,0,15530,600,14903.2607,,,
20231107,20231114,18:15,1818.37,0,15530,600,14792.1152,,,
20231107,20231114,18:30,1823.52,0,15530,600,14655.6279,,,
20231107,20231114,18:45,1827.28,0,15530,600,14588.1563,,,
20231107,20231114,19:00,1830.32,0,15530,600,14454.9189,,,
20231107,20231114,19:15,1832.17,0,15530,600,14310.668,,,
20231107,20231114,19:30,1833.33,0,15530,600,14279.0215,,,
20231107,20231114,19:45,1834.27,0,15530,600,14256.5127,,,
20231107,20231114,20:00,1833.88,0,15530,600,14113.1309,,,
20231107,20231114,20:15,1836.33,0,15530,600,14060.0557,,,
20231107,20231114,20:30,1838.56,0,15530,600,13970.7373,,,
20231107,20231114,20:45,1840.67,0,15530,600,14203.5723,,,
20231107,20231114,21:00,1842.75,0,15530,600,14000.4795,,,
20231107,20231114,21:15,1844.73,0,15530,600,13826.9199,,,
20231107,20231114,21:30,1846.72,0,15530,600,13626.2275,,,
20231107,20231114,21:45,1848.64,0,15530,600,13430.2236,,,
20231107,20231114,22:00,1850.59,0,15530,600,13091.6641,,,
20231107,20231114,22:15,1852.53,0,15530,600,12923.3086,,,
20231107,20231114,22:30,1854.41,0,15530,600,12721.1289,,,
20231107,20231114,22:45,1856.35,0,15530,600,12737.1738,,,
20231107,20231114,23:00,1858.38,0,15530,600,12525.5146,,,
20231107,20231114,23:15,1860.49,0,15530,600,12256.2285,,,
20231107,20231114,23:30,1862.57,0,15530,600,12095.8916,,,
20231107,20231114,23:45,1864.9,0,15530,600,11895.9316,,,
20231108,20231109,0:00,1877.71,0,15710,600,12049.06,,,
20231108,20231109,0:15,1842.06,0,15710,600,11413.1006,,,
20231108,20231109,0:30,1803.75,0,15710,600,11273.6504,,,
20231108,20231109,0:45,1779.7,0,15710,600,11193.2549,,,
20231108,20231109,1:00,1776.69,0,15710,600,11137.6631,,,
20231108,20231109,1:15,1808.22,0,15710,600,11107.5771,,,
20231108,20231109,1:30,1838.49,0,15710,600,11066.9014,,,
20231108,20231109,1:45,1872.95,0,15710,600,11061.3604,,,
20231108,20231109,2:00,1913.11,0,15710,600,11012.5771,,,
20231108,20231109,2:15,1968.05,0,15710,600,11010.7227,,,
20231108,20231109,2:30,2028.99,0,15710,600,10987.9102,,,
20231108,20231109,2:45,2081.28,0,15710,600,11023.4307,,,
20231108,20231109,3:00,2105.94,0,15710,600,11006.6523,,,
20231108,20231109,3:15,2113.24,0,15710,600,11037.6738,,,
20231108,20231109,3:30,2117.23,0,15710,600,11062.0078,,,
20231108,20231109,3:45,2127.84,0,15710,600,11095.9668,,,
20231108,20231109,4:00,2155.22,0,15710,600,11132.2266,,,
20231108,20231109,4:15,2192.96,0,15710,600,11315.7715,,,
20231108,20231109,4:30,2228.68,0,15710,600,11405.9316,,,
20231108,20231109,4:45,2268.53,0,15710,600,11532.1553,,,
20231108,20231109,5:00,2319,0,15710,600,11594.0283,,,
20231108,20231109,5:15,2383.54,0,15710,600,11887.9697,,,
20231108,20231109,5:30,2450.35,0,15710,600,12056.7744,,,
20231108,20231109,5:45,2513.87,0,15710,600,12303.0498,,,
20231108,20231109,6:00,2563.94,0,15710,600,12644.7383,,,
20231108,20231109,6:15,2619.24,0.49,15710,600,13048.2725,,,
20231108,20231109,6:30,2681.95,30.12,15710,600,13454.4053,,,
20231108,20231109,6:45,2729.86,147.28,15710,600,13739.0381,,,
20231108,20231109,7:00,2740.82,259.26,15710,600,13893.1533,,,
20231108,20231109,7:15,2745.24,392.62,15710,600,13848.5664,,,
20231108,20231109,7:30,2760.86,581.71,15710,600,13733.2822,,,
20231108,20231109,7:45,2753.84,815.08,15710,600,13622.2441,,,
20231108,20231109,8:00,2689.96,1051.88,15710,600,13599.2969,,,
20231108,20231109,8:15,2584.38,1281.91,15710,600,13654.377,,,
20231108,20231109,8:30,2477.73,1495.25,15710,600,13714.2178,,,
20231108,20231109,8:45,2373.28,1714.16,15710,600,13614.1914,,,
20231108,20231109,9:00,2274.79,1944.65,15710,600,13607.2578,,,
20231108,20231109,9:15,2177.16,2152.07,15710,600,13640.8398,,,
20231108,20231109,9:30,2077.2,2301.61,15710,600,13663.1094,,,
20231108,20231109,9:45,1982.08,2428.2,15710,600,13721.0371,,,
20231108,20231109,10:00,1897.57,2566.49,15710,600,13709.4297,,,
20231108,20231109,10:15,1821.91,2681.34,15710,600,13917.4121,,,
20231108,20231109,10:30,1746.52,2737.93,15710,600,14031.6855,,,
20231108,20231109,10:45,1670.7,2768.49,15710,600,14055.7227,,,
20231108,20231109,11:00,1593.46,2809.02,15710,600,14138.0742,,,
20231108,20231109,11:15,1514.33,2829.69,15710,600,14050.8672,,,
20231108,20231109,11:30,1434.13,2800.74,15710,600,13857.1299,,,
20231108,20231109,11:45,1355.95,2745.75,15710,600,13697.7744,,,
20231108,20231109,12:00,1282.67,2696.35,15710,600,13559.1025,,,
20231108,20231109,12:15,1205.28,2635.58,15710,600,13401.9883,,,
20231108,20231109,12:30,1123.06,2546.26,15710,600,13340.7656,,,
20231108,20231109,12:45,1050.73,2439.59,15710,600,13274.4453,,,
20231108,20231109,13:00,1003.12,2334.72,15710,600,13258.2197,,,
20231108,20231109,13:15,964.92,2226.26,15710,600,13305.4814,,,
20231108,20231109,13:30,920.92,2108.79,15710,600,13336.6631,,,
20231108,20231109,13:45,888.62,2014.19,15710,600,13420.3711,,,
20231108,20231109,14:00,884.62,1939.14,15710,600,13457.2998,,,
20231108,20231109,14:15,898.23,1825.05,15710,600,13490.7324,,,
20231108,20231109,14:30,908.56,1613.72,15710,600,13630.1221,,,
20231108,20231109,14:45,925.56,1312.78,15710,600,13710.4297,,,
20231108,20231109,15:00,959.09,997.58,15710,600,13755.5977,,,
20231108,20231109,15:15,1003.45,710.92,15710,600,14038.1299,,,
20231108,20231109,15:30,1047.18,495.66,15710,600,14151.1797,,,
20231108,20231109,15:45,1092.28,293.62,15710,600,14397.3477,,,
20231108,20231109,16:00,1140.51,91.7,15710,600,14748.7744,,,
20231108,20231109,16:15,1189.54,0,15710,600,15199.0908,,,
20231108,20231109,16:30,1237.03,0,15710,600,15606.2334,,,
20231108,20231109,16:45,1288.15,0,15710,600,15604.6523,,,
20231108,20231109,17:00,1347.07,0,15710,600,15345.3516,,,
20231108,20231109,17:15,1410.68,0,15710,600,15274.8662,,,
20231108,20231109,17:30,1471.93,0,15710,600,15032.2969,,,
20231108,20231109,17:45,1539.72,0,15710,600,14821.4219,,,
20231108,20231109,18:00,1624,0,15710,600,14688.499,,,
20231108,20231109,18:15,1725.42,0,15710,600,14508.4639,,,
20231108,20231109,18:30,1828.21,0,15710,600,14436.4297,,,
20231108,20231109,18:45,1928.63,0,15710,600,14384.6611,,,
20231108,20231109,19:00,2023.19,0,15710,600,14213.9541,,,
20231108,20231109,19:15,2120.35,0,15710,600,14099.9229,,,
20231108,20231109,19:30,2219,0,15710,600,14043.3477,,,
20231108,20231109,19:45,2314.8,0,15710,600,13990.5957,,,
20231108,20231109,20:00,2403.34,0,15710,600,13869.168,,,
20231108,20231109,20:15,2492.23,0,15710,600,13816.4854,,,
20231108,20231109,20:30,2584.45,0,15710,600,13661.248,,,
20231108,20231109,20:45,2669.88,0,15710,600,13832.5664,,,
20231108,20231109,21:00,2737.87,0,15710,600,13695.6426,,,
20231108,20231109,21:15,2795.28,0,15710,600,13606.6162,,,
20231108,20231109,21:30,2853.56,0,15710,600,13370.2832,,,
20231108,20231109,21:45,2910.08,0,15710,600,13119.8584,,,
20231108,20231109,22:00,2965.71,0,15710,600,12867.2393,,,
20231108,20231109,22:15,3027.26,0,15710,600,12660.2012,,,
20231108,20231109,22:30,3088.72,0,15710,600,12398.9668,,,
20231108,20231109,22:45,3150.33,0,15710,600,12357.4805,,,
20231108,20231109,23:00,3212.37,0,15710,600,12196.5889,,,
20231108,20231109,23:15,3280.23,0,15710,600,12004.623,,,
20231108,20231109,23:30,3351.84,0,15710,600,11780.4785,,,
20231108,20231109,23:45,3415.97,0,15710,600,11597.0137,,,
20231108,20231110,0:00,3461.88,0,15710,600,11434.9619,,,
20231108,20231110,0:15,3498.81,0,15710,600,11818.6,,,
20231108,20231110,0:30,3538.22,0,15710,600,11751.7,,,
20231108,20231110,0:45,3572.76,0,15710,600,11600.66,,,
20231108,20231110,1:00,3595.26,0,15710,600,11600.17,,,
20231108,20231110,1:15,3606.92,0,15710,600,11610.41,,,
20231108,20231110,1:30,3616.87,0,15710,600,11537.74,,,
20231108,20231110,1:45,3630.22,0,15710,600,11480.94,,,
20231108,20231110,2:00,3651.86,0,15710,600,11441.91,,,
20231108,20231110,2:15,3684.16,0,15710,600,11463.06,,,
20231108,20231110,2:30,3719.21,0,15710,600,11473.72,,,
20231108,20231110,2:45,3748.73,0,15710,600,11379.07,,,
20231108,20231110,3:00,3764.58,0,15710,600,11458.78,,,
20231108,20231110,3:15,3771.54,0,15710,600,11482.2,,,
20231108,20231110,3:30,3778.96,0,15710,600,11511.48,,,
20231108,20231110,3:45,3785.77,0,15710,600,11442.49,,,
20231108,20231110,4:00,3789.37,0,15710,600,11506.77,,,
20231108,20231110,4:15,3791.81,0,15710,600,11655.2,,,
20231108,20231110,4:30,3795.27,0,15710,600,11740.33,,,
20231108,20231110,4:45,3798.17,0,15710,600,11826.73,,,
20231108,20231110,5:00,3798.41,0,15710,600,11876.94,,,
20231108,20231110,5:15,3803.23,0,15710,600,12123,,,
20231108,20231110,5:30,3810.47,0,15710,600,12320.13,,,
20231108,20231110,5:45,3812.87,0,15710,600,12549.58,,,
20231108,20231110,6:00,3803.1,0,15710,600,12813.18,,,
20231108,20231110,6:15,3792.47,0.29,15710,600,13195.68,,,
20231108,20231110,6:30,3787.07,29.08,15710,600,13533.88,,,
20231108,20231110,6:45,3771.66,161.43,15710,600,13838.94,,,
20231108,20231110,7:00,3729.59,285.31,15710,600,14002.13,,,
20231108,20231110,7:15,3674.1,436.52,15710,600,14062.57,,,
20231108,20231110,7:30,3621.55,658.51,15710,600,14093.95,,,
20231108,20231110,7:45,3563.15,945.37,15710,600,14060.39,,,
20231108,20231110,8:00,3490.06,1242.23,15710,600,14117.44,,,
20231108,20231110,8:15,3394.27,1519.13,15710,600,14249.09,,,
20231108,20231110,8:30,3290.32,1746.13,15710,600,14368.13,,,
20231108,20231110,8:45,3202.79,1959.86,15710,600,14287.56,,,
20231108,20231110,9:00,3156.37,2188,15710,600,14250.36,,,
20231108,20231110,9:15,3131.43,2387.33,15710,600,14211.92,,,
20231108,20231110,9:30,3101.64,2514.52,15710,600,14278.49,,,
20231108,20231110,9:45,3081.5,2607.91,15710,600,14309.49,,,
20231108,20231110,10:00,3085.95,2712.32,15710,600,14405.99,,,
20231108,20231110,10:15,3106.39,2794.66,15710,600,14527.13,,,
20231108,20231110,10:30,3125.93,2821.59,15710,600,14729.92,,,
20231108,20231110,10:45,3147.13,2820,15710,600,14903.83,,,
20231108,20231110,11:00,3172.17,2825.2,15710,600,14883.08,,,
20231108,20231110,11:15,3200.35,2816.81,15710,600,14900.31,,,
20231108,20231110,11:30,3228.65,2774.43,15710,600,14675.04,,,
20231108,20231110,11:45,3256.53,2716,15710,600,14472.95,,,
20231108,20231110,12:00,3283.24,2662.64,15710,600,14325.63,,,
20231108,20231110,12:15,3309.87,2599.06,15710,600,14204.14,,,
20231108,20231110,12:30,3337,2509.97,15710,600,14135.54,,,
20231108,20231110,12:45,3363.11,2431.67,15710,600,14101.2,,,
20231108,20231110,13:00,3386.57,2372.49,15710,600,14014.92,,,
20231108,20231110,13:15,3403.51,2275.07,15710,600,14088.35,,,
20231108,20231110,13:30,3417.4,2082.06,15710,600,14131,,,
20231108,20231110,13:45,3437.46,1793.84,15710,600,14155.01,,,
20231108,20231110,14:00,3472.77,1465.21,15710,600,14220.55,,,
20231108,20231110,14:15,3521.7,1120.41,15710,600,14200.62,,,
20231108,20231110,14:30,3575.18,783.63,15710,600,14205.49,,,
20231108,20231110,14:45,3631.76,479.29,15710,600,14242.25,,,
20231108,20231110,15:00,3689.85,231.54,15710,600,14338.2,,,
20231108,20231110,15:15,3747.98,64.66,15710,600,14430.29,,,
20231108,20231110,15:30,3804.59,3.01,15710,600,14649.47,,,
20231108,20231110,15:45,3858.03,1.77,15710,600,14826.33,,,
