间隔天数,预测值,实际值
3,4080.12,5605.3633
2,2828.94,5605.3633
1,3313.3,5605.3633
7,4806.37,5581.4761
6,4610.03,5581.4761
5,4026.84,5581.4761
4,3603.32,5581.4761
3,4047.97,5581.4761
2,2794.06,5581.4761
1,3287.04,5581.4761
7,4765.2,5567.8032
6,4583.49,5567.8032
5,4003.18,5567.8032
4,3545.88,5567.8032
3,4018.47,5567.8032
2,2767.22,5567.8032
1,3263.56,5567.8032
7,4725.68,5465.8418
6,4558.89,5465.8418
5,3978.88,5465.8418
4,3490.21,5465.8418
3,3993.61,5465.8418
2,2740.33,5465.8418
1,3241.07,5465.8418
7,4688.09,5413.021
6,4536.54,5413.021
5,3954.02,5413.021
4,3437.33,5413.021
3,3971.88,5413.021
2,2713.3,5413.021
1,3216.75,5413.021
7,4809.97,2228.6167
6,2155.1,2228.6167
5,1975.1,2228.6167
4,1165.68,2228.6167
3,1552.61,2228.6167
2,1624.35,2228.6167
1,2215.14,2228.6167
7,4793.43,2103.0308
6,2071.57,2103.0308
5,1872.21,2103.0308
4,1075.52,2103.0308
3,1536.94,2103.0308
2,1525.36,2103.0308
1,2082.47,2103.0308
7,4776.91,2011.7465
6,1989.21,2011.7465
5,1770.25,2011.7465
4,1000.74,2011.7465
3,1540.81,2011.7465
2,1416.92,2011.7465
1,1969.7,2011.7465
7,4760.74,1943.4393
6,1909.11,1943.4393
5,1670.1,1943.4393
4,944.43,1943.4393
3,1568.01,1943.4393
2,1327.37,1943.4393
1,1875.79,1943.4393
7,4745.05,1915.2307
6,1832.38,1915.2307
5,1572.68,1915.2307
4,909.57,1915.2307
3,1623.33,1915.2307
2,1284.85,1915.2307
1,1800.72,1915.2307
7,4730.09,1923.6301
6,1760.02,1923.6301
5,1479.04,1923.6301
4,883.27,1923.6301
3,1694.25,1923.6301
2,1274.36,1923.6301
1,1750.38,1923.6301
7,4715.83,1932.0968
6,1694.08,1932.0968
5,1389.83,1932.0968
4,851.24,1932.0968
3,1763.41,1932.0968
2,1261.93,1932.0968
1,1711.07,1932.0968
7,4702.55,1955.3234
6,1634.35,1955.3234
5,1306.03,1955.3234
4,815.37,1955.3234
3,1832.82,1955.3234
2,1253.46,1955.3234
1,1678.01,1955.3234
7,4690.51,1940.9303
6,1581.12,1940.9303
5,1229.31,1940.9303
4,777.66,1940.9303
3,1902.85,1940.9303
2,1255.16,1940.9303
1,1647.39,1940.9303
7,4679.6,1876.1858
6,1534.82,1876.1858
5,1159.67,1876.1858
4,739.93,1876.1858
3,1974.65,1876.1858
2,1256.41,1876.1858
1,1619.74,1876.1858
7,4670.24,1755.4741
6,1496.77,1755.4741
5,1098.06,1755.4741
4,704.09,1755.4741
3,2046.86,1755.4741
2,1252.11,1755.4741
1,1593.48,1755.4741
7,4662.5,1740.3435
6,1466.75,1740.3435
5,1046.31,1740.3435
4,672.6,1740.3435
3,2118.73,1740.3435
2,1258.84,1740.3435
1,1574.72,1740.3435
7,4656.49,1651.134
6,1445.5,1651.134
5,1004.18,1651.134
4,646.98,1651.134
3,2189.96,1651.134
2,1293.0,1651.134
1,1571.38,1651.134
7,4652.48,1620.5869
6,1433.54,1620.5869
5,972.32,1620.5869
4,628.91,1620.5869
3,2260.23,1620.5869
2,1335.68,1620.5869
1,1586.48,1620.5869
7,4650.5,1557.1885
6,1432.03,1557.1885
5,951.51,1557.1885
4,619.82,1557.1885
3,2331.26,1557.1885
2,1371.26,1557.1885
1,1617.49,1557.1885
7,4650.81,1545.298
6,1442.84,1545.298
5,942.67,1545.298
4,621.24,1545.298
3,2404.25,1545.298
2,1421.82,1545.298
1,1660.57,1545.298
7,4653.57,1510.554
6,1469.38,1510.554
5,947.25,1510.554
4,635.49,1510.554
3,2490.15,1510.554
2,1506.46,1510.554
1,1711.95,1510.554
7,4658.68,1539.0366
6,1509.32,1539.0366
5,962.54,1539.0366
4,662.69,1539.0366
3,2587.6,1539.0366
2,1630.35,1539.0366
1,1769.11,1539.0366
7,4665.96,1573.0007
6,1551.17,1573.0007
5,980.12,1573.0007
4,695.02,1573.0007
3,2694.9,1573.0007
2,1764.36,1573.0007
1,1831.6,1573.0007
7,4675.0,1571.1367
6,1594.54,1571.1367
5,999.46,1571.1367
4,730.76,1571.1367
3,2808.87,1571.1367
2,1905.05,1571.1367
1,1901.36,1571.1367
7,4685.48,1603.9888
6,1639.2,1603.9888
5,1020.47,1603.9888
4,768.22,1603.9888
3,2926.24,1603.9888
2,2049.08,1603.9888
1,1979.78,1603.9888
7,4697.22,1657.6427
6,1684.98,1657.6427
5,1042.72,1657.6427
4,805.72,1657.6427
3,3043.58,1657.6427
2,2193.16,1657.6427
1,2069.01,1657.6427
7,4709.89,1803.52
6,1731.6,1803.52
5,1065.93,1803.52
4,841.39,1803.52
3,3157.59,1803.52
2,2333.81,1803.52
1,2169.49,1803.52
7,4723.1,1897.8027
6,1778.88,1897.8027
5,1089.84,1897.8027
4,873.79,1897.8027
3,3264.89,1897.8027
2,2467.81,1897.8027
1,2282.99,1897.8027
7,4736.66,2047.8381
6,1826.35,2047.8381
5,1114.08,2047.8381
4,901.04,2047.8381
3,3362.74,2047.8381
2,2591.75,2047.8381
1,2411.52,2047.8381
7,4750.18,2136.5906
6,1874.79,2136.5906
5,1138.25,2136.5906
4,921.45,2136.5906
3,3447.22,2136.5906
2,2702.31,2136.5906
1,2555.59,2136.5906
7,4763.42,2211.3706
6,1923.17,2211.3706
5,1162.13,2211.3706
4,933.32,2211.3706
3,3514.74,2211.3706
2,2796.07,2211.3706
1,2705.05,2211.3706
7,4776.0,2331.1172
6,1970.93,2331.1172
5,1185.37,2331.1172
4,934.83,2331.1172
3,3562.12,2331.1172
2,2869.69,2331.1172
1,2848.13,2331.1172
7,4787.82,2398.3691
6,2017.68,2398.3691
5,1207.66,2398.3691
4,925.21,2398.3691
3,3585.92,2398.3691
2,2919.96,2398.3691
1,2973.2,2398.3691
7,4798.31,2522.5674
6,2063.26,2522.5674
5,1228.73,2522.5674
4,908.98,2522.5674
3,3599.83,2522.5674
2,2959.24,2522.5674
1,3072.18,2522.5674
7,4807.33,2637.8938
6,2107.22,2637.8938
5,1248.06,2637.8938
4,889.32,2637.8938
3,3617.44,2637.8938
2,3001.87,2637.8938
1,3149.49,2637.8938
7,4814.63,2743.7854
6,2149.23,2743.7854
5,1265.62,2743.7854
4,867.44,2743.7854
3,3637.45,2743.7854
2,3046.55,2743.7854
1,3213.36,2743.7854
7,4819.76,2814.509
6,2189.05,2814.509
5,1280.92,2814.509
4,844.38,2814.509
3,3658.73,2814.509
2,3092.31,2814.509
1,3271.75,2814.509
7,4822.49,2801.3484
6,2226.4,2801.3484
5,1293.7,2801.3484
4,821.62,2801.3484
3,3680.02,2801.3484
2,3138.15,2801.3484
1,3330.97,2801.3484
7,4822.53,2787.1934
6,2260.88,2787.1934
5,1303.92,2787.1934
4,800.77,2787.1934
3,3700.02,2787.1934
2,3182.89,2787.1934
1,3390.72,2787.1934
7,4819.63,2826.1985
6,2292.27,2826.1985
5,1310.8,2826.1985
4,782.52,2826.1985
3,3717.62,2826.1985
2,3225.47,2826.1985
1,3448.97,2826.1985
7,4813.34,2904.4084
6,2320.94,2904.4084
5,1314.11,2904.4084
4,768.32,2904.4084
3,3731.45,2904.4084
2,3264.78,2904.4084
1,3503.67,2904.4084
7,4803.5,2862.8733
6,2345.86,2862.8733
5,1313.67,2862.8733
4,757.5,2862.8733
3,3740.43,2862.8733
2,3299.82,2862.8733
1,3552.99,2862.8733
7,4789.78,2839.353
6,2369.31,2839.353
5,1308.88,2839.353
4,750.8,2839.353
3,3743.27,2839.353
2,3329.48,2839.353
1,3595.12,2839.353
7,4771.87,2865.0081
6,2389.37,2865.0081
5,1299.66,2865.0081
4,750.27,2865.0081
3,3738.69,2865.0081
2,3352.64,2865.0081
1,3628.83,2865.0081
7,4749.53,2962.5095
6,2405.54,2962.5095
5,1285.46,2962.5095
4,756.28,2962.5095
3,3725.58,2962.5095
2,3368.3,2962.5095
1,3652.58,2962.5095
7,4723.23,3047.4285
6,2418.62,3047.4285
5,1269.15,3047.4285
4,767.44,3047.4285
3,3708.87,3047.4285
2,3381.24,3047.4285
1,3667.37,3047.4285
7,4694.32,3202.3169
6,2429.82,3202.3169
5,1252.53,3202.3169
4,774.49,3202.3169
3,3693.9,3202.3169
2,3396.63,3202.3169
1,3678.18,3202.3169
7,4663.06,3306.9709
6,2439.51,3306.9709
5,1235.55,3306.9709
4,778.82,3306.9709
3,3680.08,3306.9709
2,3413.56,3306.9709
1,3692.63,3306.9709
7,4629.98,3392.9995
6,2447.74,3392.9995
5,1218.24,3392.9995
4,781.41,3392.9995
3,3666.95,3392.9995
2,3431.45,3392.9995
1,3718.91,3392.9995
7,4595.31,3492.7734
6,2455.01,3492.7734
5,1200.96,3492.7734
4,783.08,3492.7734
3,3653.79,3492.7734
2,3449.22,3492.7734
1,3764.41,3492.7734
7,4559.56,3549.957
6,2461.45,3549.957
5,1183.39,3549.957
4,784.09,3549.957
3,3639.97,3549.957
2,3466.23,3549.957
1,3825.82,3549.957
7,4522.97,3599.25
6,2467.36,3599.25
5,1165.75,3599.25
4,785.0,3599.25
3,3625.01,3599.25
2,3481.67,3599.25
1,3899.04,3599.25
7,4486.04,3602.248
6,2473.06,3602.248
5,1148.07,3602.248
4,786.9,3602.248
3,3608.31,3602.248
2,3494.6,3602.248
1,3979.72,3602.248
7,4449.09,3606.0732
6,2478.67,3606.0732
5,1130.41,3606.0732
4,790.14,3606.0732
3,3589.16,3606.0732
2,3504.36,3606.0732
1,4064.15,3606.0732
7,4412.54,3680.7429
6,2484.61,3680.7429
5,1112.73,3680.7429
4,794.92,3680.7429
3,3567.04,3680.7429
2,3510.11,3680.7429
1,4151.27,3680.7429
7,4376.77,3749.0747
6,2491.09,3749.0747
5,1095.2,3749.0747
4,800.27,3749.0747
3,3541.29,3749.0747
2,3511.01,3749.0747
1,4240.29,3749.0747
7,4342.12,3837.9839
6,2498.29,3837.9839
5,1077.82,3837.9839
4,806.81,3837.9839
3,3511.41,3837.9839
2,3506.32,3837.9839
1,4330.66,3837.9839
7,4308.99,4014.1211
6,2506.58,4014.1211
5,1060.59,4014.1211
4,814.54,4014.1211
3,3475.56,4014.1211
2,3499.53,4014.1211
1,4422.01,4014.1211
7,4277.76,4105.9736
6,2516.21,4105.9736
5,1043.59,4105.9736
4,823.84,4105.9736
3,3434.29,4105.9736
2,3494.35,4105.9736
1,4515.42,4105.9736
7,4248.84,4138.8242
6,2527.46,4138.8242
5,1027.02,4138.8242
4,834.81,4138.8242
3,3389.49,4138.8242
2,3490.19,4138.8242
1,4612.06,4138.8242
7,3446.89,6134.0928
6,433.51,6134.0928
5,2717.23,6134.0928
4,2980.68,6134.0928
3,1874.75,6134.0928
2,5705.7,6134.0928
1,4292.56,6134.0928
7,3408.12,6090.5479
6,406.67,6090.5479
5,2689.42,6090.5479
4,2885.62,6090.5479
3,1785.25,6090.5479
2,5533.21,6090.5479
1,4153.24,6090.5479
7,3370.24,5676.4922
6,381.08,5676.4922
5,2662.44,5676.4922
4,2807.84,5676.4922
3,1713.07,5676.4922
2,5368.13,5676.4922
1,4002.27,5676.4922
7,3333.84,5756.6855
6,357.06,5756.6855
5,2636.94,5756.6855
4,2751.72,5756.6855
3,1661.32,5756.6855
2,5222.41,5756.6855
1,3874.52,5756.6855
7,3299.78,5375.0791
6,335.28,5375.0791
5,2613.69,5375.0791
4,2720.09,5375.0791
3,1634.86,5375.0791
2,5110.14,5375.0791
1,3804.79,5375.0791
7,3269.61,5290.8174
6,316.77,5290.8174
5,2593.31,5290.8174
4,2693.92,5290.8174
3,1611.05,5290.8174
2,5040.93,5290.8174
1,3765.59,5290.8174
7,3243.83,5234.082
6,301.45,5234.082
5,2576.62,5234.082
4,2654.48,5234.082
3,1567.86,5234.082
2,5007.37,5234.082
1,3719.64,5234.082
7,3222.01,5116.5776
6,289.56,5116.5776
5,2565.55,5116.5776
4,2606.02,5116.5776
3,1511.56,5116.5776
2,4999.14,5116.5776
1,3686.76,5116.5776
7,3204.37,5081.1729
6,280.82,5081.1729
5,2560.82,5081.1729
4,2553.33,5081.1729
3,1449.44,5081.1729
2,5006.46,5081.1729
1,3687.76,5081.1729
7,3192.7,5057.8809
6,275.62,5057.8809
5,2561.92,5057.8809
4,2502.5,5057.8809
3,1387.34,5057.8809
2,5022.99,5057.8809
1,3692.11,5057.8809
7,3188.61,4779.2695
6,274.26,4779.2695
5,2568.96,4779.2695
4,2455.9,4779.2695
3,1331.96,4779.2695
2,5052.62,4779.2695
1,3683.68,4779.2695
7,3191.72,5082.8291
6,278.1,5082.8291
5,2582.72,5082.8291
4,2418.55,5082.8291
3,1289.71,5082.8291
2,5102.73,5082.8291
1,3702.1,5082.8291
7,3203.1,5156.3887
6,287.53,5156.3887
5,2604.11,5156.3887
4,2394.81,5156.3887
3,1266.24,5156.3887
2,5180.64,5156.3887
1,3782.37,5156.3887
7,3222.75,5489.9229
6,307.15,5489.9229
5,2634.36,5489.9229
4,2386.66,5489.9229
3,1268.16,5489.9229
2,5290.55,5489.9229
1,3909.8,5489.9229
7,3251.69,5666.5825
6,339.66,5666.5825
5,2674.33,5666.5825
4,2398.42,5666.5825
3,1301.25,5666.5825
2,5423.49,5666.5825
1,4038.42,5666.5825
7,3291.09,5758.7129
6,388.24,5758.7129
5,2724.4,5758.7129
4,2435.64,5758.7129
3,1373.81,5758.7129
2,5567.72,5758.7129
1,4165.81,5758.7129
7,3344.13,5807.875
6,459.06,5807.875
5,2787.07,5807.875
4,2504.67,5807.875
3,1491.9,5807.875
2,5711.06,5807.875
1,4290.57,5807.875
7,3403.93,5809.7651
6,546.66,5809.7651
5,2866.32,5809.7651
4,2597.48,5809.7651
3,1643.0,5809.7651
2,5843.73,5809.7651
1,4428.76,5809.7651
7,3466.14,5864.166
6,639.17,5864.166
5,2949.77,5864.166
4,2696.76,5864.166
3,1805.72,5864.166
2,5964.07,5864.166
1,5964.07,5864.166
7,3530.57,6005.1772
6,735.99,6005.1772
5,3036.7,6005.1772
4,2800.18,6005.1772
3,1976.14,6005.1772
2,6072.74,6005.1772
1,6072.74,6005.1772
7,3597.36,6139.8125
6,836.44,6139.8125
5,3126.66,6139.8125
4,2905.77,6139.8125
3,2150.44,6139.8125
2,6170.25,6139.8125
1,6170.25,6139.8125
7,3665.74,6315.6382
6,940.2,6315.6382
5,3219.04,6315.6382
4,3011.42,6315.6382
3,2324.66,6315.6382
2,6257.21,6315.6382
1,6257.21,6315.6382
7,3735.24,6529.4604
6,1046.54,6529.4604
5,3313.17,6529.4604
4,3114.85,6529.4604
3,2495.16,6529.4604
2,6334.08,6529.4604
1,6334.08,6529.4604
7,3805.69,6711.2827
6,1154.89,6711.2827
5,3408.46,6711.2827
4,3214.05,6711.2827
3,2657.85,6711.2827
2,6401.52,6711.2827
1,6401.52,6711.2827
7,3876.65,6820.9058
6,1264.85,6820.9058
5,3504.32,6820.9058
4,3306.93,6820.9058
3,2809.0,6820.9058
2,6460.02,6820.9058
1,6460.02,6820.9058
7,3948.01,6913.8857
6,1375.59,6913.8857
5,3600.26,6913.8857
4,3391.38,6913.8857
3,2944.69,6913.8857
2,6510.2,6913.8857
1,6510.2,6913.8857
7,4018.93,7109.188
6,1485.51,7109.188
5,3695.54,7109.188
4,3465.09,7109.188
3,3061.18,7109.188
2,6552.52,7109.188
1,6552.52,7109.188
7,4089.14,7190.7954
6,1594.22,7190.7954
5,3789.7,7190.7954
4,3526.24,7190.7954
3,3154.59,7190.7954
2,6587.74,7190.7954
1,6587.74,7190.7954
7,4158.46,7235.7651
6,1700.54,7235.7651
5,3882.05,7235.7651
4,3572.5,7235.7651
3,3221.07,7235.7651
2,6616.2,7235.7651
1,6616.2,7235.7651
7,4226.27,7158.0093
6,1803.45,7158.0093
5,3971.9,7158.0093
4,3613.91,7158.0093
3,3278.15,7158.0093
2,6638.54,7158.0093
1,6638.54,7158.0093
7,4291.89,7195.9282
6,1902.34,7195.9282
5,4058.75,7195.9282
4,3660.9,7195.9282
3,3344.05,7195.9282
2,6655.24,7195.9282
1,6655.24,7195.9282
7,4354.74,7170.8926
6,1996.16,7170.8926
5,4142.02,7170.8926
4,3711.53,7170.8926
3,3415.78,7170.8926
2,6666.84,7170.8926
1,6666.84,7170.8926
7,4414.3,7221.4092
6,2084.09,7221.4092
5,4221.19,7221.4092
4,3764.0,7221.4092
3,3491.04,7221.4092
2,6673.78,7221.4092
1,6673.78,7221.4092
7,4470.15,7255.1367
6,2165.63,7255.1367
5,4295.51,7255.1367
4,3816.38,7255.1367
3,3566.87,7255.1367
2,6676.6,7255.1367
1,6676.6,7255.1367
7,4521.83,7260.1128
6,2239.89,7260.1128
5,4364.62,7260.1128
4,3867.04,7260.1128
3,3639.61,7260.1128
2,6675.74,7260.1128
1,6675.74,7260.1128
7,4569.51,7262.645
6,2305.91,7262.645
5,4427.82,7262.645
4,3913.65,7262.645
3,3706.39,7262.645
2,6671.6,7262.645
1,6671.6,7262.645
7,4612.41,7310.8306
6,2362.84,7310.8306
5,4484.44,7310.8306
4,3954.97,7310.8306
3,3763.85,7310.8306
2,6664.85,7310.8306
1,6664.85,7310.8306
7,4649.94,7336.7363
6,2409.97,7336.7363
5,4533.99,7336.7363
4,3988.79,7336.7363
3,3809.13,7336.7363
2,6655.89,7336.7363
1,6655.89,7336.7363
7,4685.8,7365.3696
6,2447.22,7365.3696
5,4575.82,7365.3696
4,4014.19,7365.3696
3,3839.18,7365.3696
2,6645.25,7365.3696
1,6645.25,7365.3696
7,4718.17,7402.25
6,2478.61,7402.25
5,4609.63,7402.25
4,4028.65,7402.25
3,3850.82,7402.25
2,6633.31,7402.25
1,6633.31,7402.25
7,4745.45,7390.9912
6,2501.76,7390.9912
5,4634.79,7390.9912
4,4029.87,7390.9912
3,3841.67,7390.9912
2,6620.68,7390.9912
1,6620.68,7390.9912
7,4771.86,7401.7134
6,2526.3,7401.7134
5,4655.83,7401.7134
4,4025.35,7401.7134
3,3822.5,7401.7134
2,6607.63,7401.7134
1,6607.63,7401.7134
7,4803.05,7341.6475
6,2553.99,7341.6475
5,4678.03,7341.6475
4,4023.16,7341.6475
3,3802.34,7341.6475
2,6594.12,7341.6475
1,6594.12,7341.6475
7,4838.28,7286.7593
6,2584.59,7286.7593
5,4701.16,7286.7593
4,4022.9,7286.7593
3,3781.33,7286.7593
2,6579.87,7286.7593
1,6579.87,7286.7593
7,4876.89,7281.9072
6,2617.53,7281.9072
5,4725.21,7281.9072
4,4024.29,7281.9072
3,3760.05,7281.9072
2,6564.63,7281.9072
1,6564.63,7281.9072
7,4918.15,7249.5415
6,2652.35,7249.5415
5,4749.77,7249.5415
4,4026.99,7249.5415
3,3738.87,7249.5415
2,6548.25,7249.5415
1,6548.25,7249.5415
7,4961.4,7154.8359
6,2688.52,7154.8359
5,4774.88,7154.8359
4,4030.76,7154.8359
3,3718.24,7154.8359
2,6530.39,7154.8359
1,6530.39,7154.8359
7,5006.12,7154.4438
6,2725.66,7154.4438
5,4800.25,7154.4438
4,4035.12,7154.4438
3,3698.23,7154.4438
2,6510.8,7154.4438
1,6510.8,7154.4438
7,5051.39,7100.9058
6,2763.34,7100.9058
5,4825.81,7100.9058
4,4039.82,7100.9058
3,3679.17,7100.9058
2,6489.34,7100.9058
1,6489.34,7100.9058
7,5096.56,7063.8442
6,2800.95,7063.8442
5,4851.44,7063.8442
4,4044.58,7063.8442
3,3661.43,7063.8442
2,6465.71,7063.8442
1,6465.71,7063.8442
7,5140.78,6969.4814
6,2838.08,6969.4814
5,4877.45,6969.4814
4,4050.35,6969.4814
3,3645.19,6969.4814
2,6439.7,6969.4814
1,6439.7,6969.4814
7,5183.67,6926.4072
6,2874.31,6926.4072
5,4903.39,6926.4072
4,4055.35,6926.4072
3,3630.91,6926.4072
2,6411.02,6926.4072
1,6411.02,6926.4072
7,5224.64,6937.5762
6,2909.1,6937.5762
5,4929.29,6937.5762
4,4058.97,6937.5762
3,3618.84,6937.5762
2,6379.52,6937.5762
1,6379.52,6937.5762
7,5262.97,6936.6899
6,2942.01,6936.6899
5,4954.22,6936.6899
4,4061.05,6936.6899
3,3609.71,6936.6899
2,6344.93,6936.6899
1,6344.93,6936.6899
7,5297.83,6901.1299
6,2972.66,6901.1299
5,4978.14,6901.1299
4,4061.32,6901.1299
3,3602.66,6901.1299
2,6307.7,6901.1299
1,6307.7,6901.1299
7,5328.83,6818.1846
6,3000.37,6818.1846
5,5000.86,6818.1846
4,4059.58,6818.1846
3,3596.98,6818.1846
2,6268.3,6818.1846
1,6268.3,6818.1846
7,1984.92,4410.0981
6,4885.74,4410.0981
5,2662.05,4410.0981
4,2513.28,4410.0981
3,5296.11,4410.0981
2,5296.11,4410.0981
1,4099.68,4410.0981
7,1908.32,4424.5967
6,4840.94,4424.5967
5,2617.69,4424.5967
4,2477.73,4424.5967
3,5206.54,4424.5967
2,5206.54,4424.5967
1,3977.66,4424.5967
7,1832.76,4418.3052
6,4796.29,4418.3052
5,2573.58,4418.3052
4,2443.33,4418.3052
3,5118.56,4418.3052
2,5118.56,4418.3052
1,3847.93,4418.3052
7,1759.24,4328.4678
6,4751.8,4328.4678
5,2530.14,4328.4678
4,2410.2,4328.4678
3,5033.95,4328.4678
2,5033.95,4328.4678
1,3733.59,4328.4678
7,1688.86,4313.1953
6,4707.55,4313.1953
5,2487.54,4313.1953
4,2378.53,4313.1953
3,4954.38,4313.1953
2,4954.38,4313.1953
1,3657.45,4313.1953
7,1622.83,4291.8403
6,4663.8,4291.8403
5,2446.19,4291.8403
4,2349.98,4291.8403
3,4881.64,4291.8403
2,4881.64,4291.8403
1,3600.19,4291.8403
7,1563.42,4216.2642
6,4620.61,4216.2642
5,2406.32,4216.2642
4,2325.06,4216.2642
3,4815.86,4216.2642
2,4815.86,4216.2642
1,3537.58,4216.2642
7,1509.73,4181.6626
6,4577.92,4181.6626
5,2368.27,4181.6626
4,2302.77,4181.6626
3,4756.38,4181.6626
2,4756.38,4181.6626
1,3485.58,4181.6626
7,1462.59,4184.8486
6,4536.01,4184.8486
5,2332.32,4184.8486
4,2281.67,4184.8486
3,4702.98,4184.8486
2,4702.98,4184.8486
1,3460.37,4184.8486
7,1422.84,4283.8457
6,4494.96,4283.8457
5,2298.63,4283.8457
4,2260.57,4283.8457
3,4655.24,4283.8457
2,4655.24,4283.8457
1,3460.53,4283.8457
7,1391.76,4267.6875
6,4454.87,4267.6875
5,2267.74,4267.6875
4,2238.22,4267.6875
3,4613.04,4267.6875
2,4613.04,4267.6875
1,3465.16,4267.6875
7,1370.79,4195.2266
6,4415.93,4195.2266
5,2239.8,4195.2266
4,2213.59,4195.2266
3,4576.06,4195.2266
2,4576.06,4195.2266
1,3460.86,4195.2266
7,1360.45,4179.8672
6,4378.06,4179.8672
5,2214.94,4179.8672
4,2185.32,4179.8672
3,4544.0,4179.8672
2,4544.0,4179.8672
1,3433.98,4179.8672
7,1362.16,4156.3516
6,4341.25,4156.3516
5,2193.68,4156.3516
4,2151.99,4156.3516
3,4517.26,4156.3516
2,4517.26,4156.3516
1,3392.22,4156.3516
7,1377.79,4188.0127
6,4305.72,4188.0127
5,2176.26,4188.0127
4,2112.32,4188.0127
3,4495.0,4188.0127
2,4495.0,4188.0127
1,3351.36,4188.0127
7,1408.81,4238.4639
6,4271.84,4238.4639
5,2162.87,4238.4639
4,2065.0,4238.4639
3,4477.11,4238.4639
2,4477.11,4238.4639
1,3309.11,4238.4639
7,1455.04,4259.4199
6,4239.52,4259.4199
5,2154.03,4259.4199
4,2008.73,4259.4199
3,4463.21,4259.4199
2,4463.21,4259.4199
1,3263.43,4259.4199
7,1512.89,4196.3257
6,4208.8,4196.3257
5,2148.29,4196.3257
4,1944.6,4196.3257
3,4453.06,4196.3257
2,4453.06,4196.3257
1,3209.15,4196.3257
7,1576.36,4086.2874
6,4179.53,4086.2874
5,2144.43,4086.2874
4,1874.36,4086.2874
3,4446.28,4086.2874
2,4446.28,4086.2874
1,3150.29,4086.2874
7,1644.82,3970.8584
6,4151.58,3970.8584
5,2141.89,3970.8584
4,1800.07,3970.8584
3,4442.37,3970.8584
2,4442.37,3970.8584
1,3100.67,3970.8584
7,1717.24,3845.2495
6,4124.6,3845.2495
5,2140.6,3845.2495
4,1723.65,3845.2495
3,4441.07,3845.2495
2,4441.07,3845.2495
1,3073.96,3845.2495
7,1793.01,3719.0347
6,4098.46,3719.0347
5,2140.14,3719.0347
4,1647.31,3719.0347
3,4441.9,3719.0347
2,4441.9,3719.0347
1,3066.4,3719.0347
7,1871.22,3639.5266
6,4072.98,3639.5266
5,2140.46,3639.5266
4,1573.21,3639.5266
3,4444.37,3639.5266
2,4444.37,3639.5266
1,3060.89,3639.5266
7,1951.06,3725.3079
6,4047.91,3725.3079
5,2141.24,3725.3079
4,1503.56,3725.3079
3,4448.16,3725.3079
2,4448.16,3725.3079
1,3051.31,3725.3079
7,2031.67,3739.8916
6,4023.05,3739.8916
5,2142.26,3739.8916
4,1439.9,3739.8916
3,4452.79,3739.8916
2,4452.79,3739.8916
1,3032.68,3739.8916
7,2112.28,3885.9744
6,3998.19,3885.9744
5,2143.27,3885.9744
4,1384.3,3885.9744
3,4457.94,3885.9744
2,4457.94,3885.9744
1,3009.71,3885.9744
7,2192.14,3906.6802
6,3973.11,3906.6802
5,2144.05,3906.6802
4,1338.72,3906.6802
3,4463.16,3906.6802
2,4463.16,3906.6802
1,2987.06,3906.6802
7,2270.35,4004.7922
6,3947.58,4004.7922
5,2144.34,4004.7922
4,1305.03,4004.7922
3,4467.93,4004.7922
2,4467.93,4004.7922
1,2963.92,4004.7922
7,2346.05,3999.4214
6,3921.52,3999.4214
5,2143.87,3999.4214
4,1285.54,3999.4214
3,4472.04,3999.4214
2,4472.04,3999.4214
1,2939.71,3999.4214
7,2418.56,3999.1101
6,3894.52,3999.1101
5,2142.62,3999.1101
4,1277.9,3999.1101
3,4475.04,3999.1101
2,4475.04,3999.1101
1,2919.44,3999.1101
7,2486.91,4100.3047
6,3866.55,4100.3047
5,2140.05,4100.3047
4,1270.92,4100.3047
3,4476.61,4100.3047
2,4476.61,4100.3047
1,2902.36,4100.3047
7,2550.48,4196.3213
6,3837.5,4196.3213
5,2136.21,4196.3213
4,1264.41,4196.3213
3,4476.73,4196.3213
2,4476.73,4196.3213
1,2878.96,4196.3213
7,2608.22,4162.3115
6,3806.96,4162.3115
5,2130.98,4162.3115
4,1258.33,4162.3115
3,4475.34,4162.3115
2,4475.34,4162.3115
1,2839.78,4162.3115
7,2659.56,3961.947
6,3774.76,3961.947
5,2123.92,3961.947
4,1252.39,3961.947
3,4472.16,3961.947
2,4472.16,3961.947
1,2793.99,3961.947
7,2703.62,3755.0105
6,3740.59,3755.0105
5,2114.53,3755.0105
4,1246.17,3755.0105
3,4467.09,3755.0105
2,4467.09,3755.0105
1,2751.2,3755.0105
7,2739.4,3650.1711
6,3704.3,3650.1711
5,2102.55,3650.1711
4,1239.35,3650.1711
3,4460.02,3650.1711
2,4460.02,3650.1711
1,2702.36,3650.1711
7,2783.21,3462.8877
6,3624.39,3462.8877
5,2070.47,3462.8877
4,1224.04,3462.8877
3,4439.25,3462.8877
2,4439.25,3462.8877
1,2559.12,3462.8877
7,2789.59,3372.1223
6,3580.37,3372.1223
5,2049.89,3372.1223
4,1213.94,3372.1223
3,4425.21,3372.1223
2,4425.21,3372.1223
1,2475.92,3372.1223
7,2784.57,3414.1243
6,3533.31,3414.1243
5,2025.81,3414.1243
4,1201.53,3414.1243
3,4408.65,3414.1243
2,4408.65,3414.1243
1,2399.91,3414.1243
7,2743.95,3505.5862
6,3430.65,3505.5862
5,1968.01,3505.5862
