日期,时间,供电类型,供电负荷值
20231130,00:30,供电有功,10408.584
20231130,00:45,供电有功,10383.582
20231130,01:00,供电有功,10285.9795
20231130,01:15,供电有功,10273.1563
20231130,01:30,供电有功,10226.0117
20231130,01:45,供电有功,10173.5293
20231130,02:00,供电有功,10084.166
20231130,02:15,供电有功,10112.3652
20231130,02:30,供电有功,10161.6592
20231130,02:45,供电有功,10092.2051
20231130,03:00,供电有功,10078.9854
20231130,03:15,供电有功,10184.4766
20231130,03:30,供电有功,10281.792
20231130,03:45,供电有功,10317.3701
20231130,04:00,供电有功,10374.4609
20231130,04:15,供电有功,10469.6738
20231130,04:30,供电有功,10598.9092
20231130,04:45,供电有功,10727.6318
20231130,05:00,供电有功,10837.8926
20231130,05:15,供电有功,11016.4268
20231130,05:30,供电有功,11234.5283
20231130,05:45,供电有功,11417.8369
20231130,06:00,供电有功,11564.6816
20231130,06:15,供电有功,11822.9941
20231130,06:30,供电有功,12024.1807
20231130,06:45,供电有功,12301.9121
20231130,07:00,供电有功,12459.1494
20231130,07:15,供电有功,12658.7129
20231130,07:30,供电有功,12649.3984
20231130,07:45,供电有功,12589.2031
20231130,08:00,供电有功,12673.6846
20231130,08:15,供电有功,12739.4463
20231130,08:30,供电有功,12699.5439
20231130,08:45,供电有功,12597.4453
20231130,09:00,供电有功,12491.6182
20231130,09:15,供电有功,12375.7734
20231130,09:30,供电有功,12302.6348
20231130,09:45,供电有功,12358.9297
20231130,10:00,供电有功,12330.165
20231130,10:15,供电有功,12410.3291
20231130,10:30,供电有功,12466.041
20231130,10:45,供电有功,12537.9063
20231130,11:00,供电有功,12465.9922
20231130,11:15,供电有功,12533.5713
20231130,11:30,供电有功,12323.499
20231130,11:45,供电有功,12177.1914
20231130,12:00,供电有功,11901.5195
20231130,12:15,供电有功,11823.1523
20231130,12:30,供电有功,11753.3418
20231130,12:45,供电有功,11796.1738
20231130,13:00,供电有功,11834.6211
20231130,13:15,供电有功,11852.6377
20231130,13:30,供电有功,11979.3008
20231130,13:45,供电有功,12110.2227
20231130,14:00,供电有功,12178.1729
20231130,14:15,供电有功,12417.7861
20231130,14:30,供电有功,12407.624
20231130,14:45,供电有功,12517.3662
20231130,15:00,供电有功,12611.7578
20231130,15:15,供电有功,12809.9736
20231130,15:30,供电有功,12972.8096
20231130,15:45,供电有功,13290.8193
20231130,16:00,供电有功,13614.1484
20231130,16:15,供电有功,14077.2705
20231130,16:30,供电有功,14134.0273
20231130,16:45,供电有功,14072.1221
20231130,17:00,供电有功,13803.2676
20231130,17:15,供电有功,13631.2119
20231130,17:30,供电有功,13421.6631
20231130,17:45,供电有功,13273.3809
20231130,18:00,供电有功,13227.7842
20231130,18:15,供电有功,13069.0674
20231130,18:30,供电有功,12947.4297
20231130,18:45,供电有功,12936.4668
20231130,19:00,供电有功,12806.8936
20231130,19:15,供电有功,12750.376
20231130,19:30,供电有功,12628.6758
20231130,19:45,供电有功,12648.0156
20231130,20:00,供电有功,12502.8213
20231130,20:15,供电有功,12630.4697
20231130,20:30,供电有功,12675.9609
20231130,20:45,供电有功,13159.7031
20231130,21:00,供电有功,12969.6465
20231130,21:15,供电有功,12881.126
20231130,21:30,供电有功,12609.5693
20231130,21:45,供电有功,12322.2412
20231130,22:00,供电有功,12162.6406
20231130,22:15,供电有功,11848.3115
20231130,22:30,供电有功,11655.0742
20231130,22:45,供电有功,11505.2344
20231130,23:00,供电有功,11312.1904
20231130,23:15,供电有功,11107.9697
20231130,23:30,供电有功,10874.2646
20231130,23:45,供电有功,10729.9805
20231201,00:00,供电有功,10558.1592
20231201,00:15,供电有功,10430.2988
20231201,00:30,供电有功,10322.4639
20231201,00:45,供电有功,10348.1436
20231201,01:00,供电有功,10236.7559
20231201,01:15,供电有功,10282.8047
20231201,01:30,供电有功,10194.0898
20231201,01:45,供电有功,10159.0859
20231201,02:00,供电有功,10131.5127
20231201,02:15,供电有功,10132.8008
20231201,02:30,供电有功,10093.3467
20231201,02:45,供电有功,10089.8662
20231201,03:00,供电有功,10074.415
20231201,03:15,供电有功,10298.6211
20231201,03:30,供电有功,10235.7822
20231201,03:45,供电有功,10279.5527
20231201,04:00,供电有功,10330.4932
20231201,04:15,供电有功,10610.5752
20231201,04:30,供电有功,10624.6074
20231201,04:45,供电有功,10754.9443
20231201,05:00,供电有功,10835.9736
20231201,05:15,供电有功,11072.1797
20231201,05:30,供电有功,11280.1455
20231201,05:45,供电有功,11410.418
20231201,06:00,供电有功,11596.4238
20231201,06:15,供电有功,11902.1113
20231201,06:30,供电有功,12029.7627
20231201,06:45,供电有功,12257.5742
20231201,07:00,供电有功,12416.1611
20231201,07:15,供电有功,12795.459
20231201,07:30,供电有功,12802.3027
20231201,07:45,供电有功,12677.1436
20231201,08:00,供电有功,12698.2549
20231201,08:15,供电有功,12695.3711
20231201,08:30,供电有功,12622.9697
20231201,08:45,供电有功,12572.082
20231201,09:00,供电有功,12418.9951
20231201,09:15,供电有功,12279.1055
20231201,09:30,供电有功,12316.2529
20231201,09:45,供电有功,12252.7148
20231201,10:00,供电有功,12215.3242
20231201,10:15,供电有功,12330.1162
20231201,10:30,供电有功,12430.9326
20231201,10:45,供电有功,12522.5098
20231201,11:00,供电有功,12459.7646
20231201,11:15,供电有功,12442.501
20231201,11:30,供电有功,12360.9404
20231201,11:45,供电有功,12119.0654
20231201,12:00,供电有功,11887.1592
20231201,12:15,供电有功,11929.4375
20231201,12:30,供电有功,11863.4375
20231201,12:45,供电有功,11819.3281
20231201,13:00,供电有功,11794.8223
20231201,13:15,供电有功,11939.0742
20231201,13:30,供电有功,12089.0859
20231201,13:45,供电有功,12109.1162
20231201,14:00,供电有功,12148.2295
20231201,14:15,供电有功,12334.4199
20231201,14:30,供电有功,12322.0967
20231201,14:45,供电有功,12453.9932
20231201,15:00,供电有功,12627.1348
20231201,15:15,供电有功,12786.4844
20231201,15:30,供电有功,13016.0576
20231201,15:45,供电有功,13240.8428
20231201,16:00,供电有功,13567.0928
20231201,16:15,供电有功,14003.2773
20231201,16:30,供电有功,14181.3516
20231201,16:45,供电有功,14035.7656
20231201,17:00,供电有功,13733.3643
20231201,17:15,供电有功,13546.4814
20231201,17:30,供电有功,13333.4648
20231201,17:45,供电有功,13279.5254
20231201,18:00,供电有功,13180.8281
20231201,18:15,供电有功,12979.8164
20231201,18:30,供电有功,12912.6709
20231201,18:45,供电有功,12863.0361
20231201,19:00,供电有功,12748.293
20231201,19:15,供电有功,12717.4414
20231201,19:30,供电有功,12581.6787
20231201,19:45,供电有功,12600.6025
20231201,20:00,供电有功,12455.7939
20231201,20:15,供电有功,12485.7646
20231201,20:30,供电有功,12460.0439
20231201,20:45,供电有功,12980.5293
20231201,21:00,供电有功,12797.4746
20231201,21:15,供电有功,12687.9355
20231201,21:30,供电有功,12556.3164
20231201,21:45,供电有功,12390.4922
20231201,22:00,供电有功,12151.1484
20231201,22:15,供电有功,11847.9609
20231201,22:30,供电有功,11671.582
20231201,22:45,供电有功,11558.6787
20231201,23:00,供电有功,11389.7822
20231201,23:15,供电有功,11212.0898
20231201,23:30,供电有功,10997.7549
20231201,23:45,供电有功,10828.9453
20231202,00:00,供电有功,10594.8223
20231202,00:15,供电有功,10485.2861
20231202,00:30,供电有功,10418.0605
20231202,00:45,供电有功,10410.3555
20231202,01:00,供电有功,10289.2227
20231202,01:15,供电有功,10300.3711
20231202,01:30,供电有功,10199.666
20231202,01:45,供电有功,10187.1611
20231202,02:00,供电有功,10206.0771
20231202,02:15,供电有功,10195.6572
20231202,02:30,供电有功,10087.6602
20231202,02:45,供电有功,10152.1211
20231202,03:00,供电有功,10108.584
20231202,03:15,供电有功,10236.5723
20231202,03:30,供电有功,10205.3516
20231202,03:45,供电有功,10270.7969
20231202,04:00,供电有功,10363.0234
20231202,04:15,供电有功,10461.9971
20231202,04:30,供电有功,10541.3281
20231202,04:45,供电有功,10721.3047
20231202,05:00,供电有功,10727.3281
20231202,05:15,供电有功,10935.5254
20231202,05:30,供电有功,11047.166
20231202,05:45,供电有功,11097.8896
20231202,06:00,供电有功,11095.1396
20231202,06:15,供电有功,11325.2793
20231202,06:30,供电有功,11346.0068
20231202,06:45,供电有功,11499.1162
20231202,07:00,供电有功,11862.085
20231202,07:15,供电有功,12219.4531
20231202,07:30,供电有功,12498.8555
20231202,07:45,供电有功,12522.0684
20231202,08:00,供电有功,12630.7744
20231202,08:15,供电有功,12602.0752
20231202,08:30,供电有功,12514.4863
20231202,08:45,供电有功,12461.4141
20231202,09:00,供电有功,12442.2266
20231202,09:15,供电有功,12293.7881
20231202,09:30,供电有功,12243.3877
20231202,09:45,供电有功,12183.4092
20231202,10:00,供电有功,12110.7393
20231202,10:15,供电有功,12174.5557
20231202,10:30,供电有功,12284.5283
20231202,10:45,供电有功,12451.291
20231202,11:00,供电有功,12338.7305
20231202,11:15,供电有功,12285.5488
20231202,11:30,供电有功,12206.7676
20231202,11:45,供电有功,11976.6025
20231202,12:00,供电有功,11946.3086
20231202,12:15,供电有功,11931.3545
20231202,12:30,供电有功,11802.1045
20231202,12:45,供电有功,11834.2275
20231202,13:00,供电有功,11828.4697
20231202,13:15,供电有功,11983.29
20231202,13:30,供电有功,11993.5713
20231202,13:45,供电有功,12004.3965
20231202,14:00,供电有功,12072.9785
20231202,14:15,供电有功,12249.124
20231202,14:30,供电有功,12319.6035
20231202,14:45,供电有功,12497.8105
20231202,15:00,供电有功,12565.8486
20231202,15:15,供电有功,12798.749
20231202,15:30,供电有功,12979.7129
20231202,15:45,供电有功,13229.6123
20231202,16:00,供电有功,13566.2969
20231202,16:15,供电有功,13941.3066
20231202,16:30,供电有功,14175.4551
20231202,16:45,供电有功,14035.624
20231202,17:00,供电有功,13804.8076
20231202,17:15,供电有功,13575.0713
20231202,17:30,供电有功,13360.2773
20231202,17:45,供电有功,13291.6621
20231202,18:00,供电有功,13132.0596
20231202,18:15,供电有功,12968.3867
20231202,18:30,供电有功,12959.8154
20231202,18:45,供电有功,12769.4883
20231202,19:00,供电有功,12698.126
20231202,19:15,供电有功,12647.9424
20231202,19:30,供电有功,12584.4834
20231202,19:45,供电有功,12587.7646
20231202,20:00,供电有功,12485.0137
20231202,20:15,供电有功,12542.8125
20231202,20:30,供电有功,12589.7256
20231202,20:45,供电有功,13077.2529
20231202,21:00,供电有功,12928.5127
20231202,21:15,供电有功,12834.9609
20231202,21:30,供电有功,12667.0469
20231202,21:45,供电有功,12365.9619
20231202,22:00,供电有功,12154.2979
20231202,22:15,供电有功,11937.9551
20231202,22:30,供电有功,11709.7168
20231202,22:45,供电有功,11650.2021
20231202,23:00,供电有功,11446.9785
20231202,23:15,供电有功,11165.2266
20231202,23:30,供电有功,10958.541
20231202,23:45,供电有功,10767.2578
20231203,00:00,供电有功,10587.1543
20231203,00:15,供电有功,10588.7217
20231203,00:30,供电有功,10489.0947
20231203,00:45,供电有功,10446.9756
20231203,01:00,供电有功,10355.7412
20231203,01:15,供电有功,10292.9648
20231203,01:30,供电有功,10205.2871
20231203,01:45,供电有功,10077.3633
20231203,02:00,供电有功,10038.0068
20231203,02:15,供电有功,10075.6787
20231203,02:30,供电有功,10073.9844
20231203,02:45,供电有功,10019.3086
20231203,03:00,供电有功,10036.1426
20231203,03:15,供电有功,10171.7598
20231203,03:30,供电有功,10223.2109
20231203,03:45,供电有功,10179.2686
20231203,04:00,供电有功,10219.5898
20231203,04:15,供电有功,10469.6416
20231203,04:30,供电有功,10526.248
20231203,04:45,供电有功,10675.0195
20231203,05:00,供电有功,10607.9561
20231203,05:15,供电有功,10790.2705
20231203,05:30,供电有功,10934.0322
20231203,05:45,供电有功,10910.3818
20231203,06:00,供电有功,10952.8389
20231203,06:15,供电有功,11033.5068
20231203,06:30,供电有功,11065.1953
20231203,06:45,供电有功,11216.7422
20231203,07:00,供电有功,11559.7725
20231203,07:15,供电有功,11993.9395
20231203,07:30,供电有功,12163.1416
20231203,07:45,供电有功,12194.8975
20231203,08:00,供电有功,12253.9561
20231203,08:15,供电有功,12293.5391
20231203,08:30,供电有功,12175.8916
20231203,08:45,供电有功,12138.1309
20231203,09:00,供电有功,11947.4873
20231203,09:15,供电有功,11927.9063
20231203,09:30,供电有功,11875.0977
20231203,09:45,供电有功,11904.7158
20231203,10:00,供电有功,11909.8135
20231203,10:15,供电有功,11967.0391
20231203,10:30,供电有功,12014.7393
20231203,10:45,供电有功,12012.7695
20231203,11:00,供电有功,11982.79
20231203,11:15,供电有功,11923.001
20231203,11:30,供电有功,11837.5059
20231203,11:45,供电有功,11833.458
20231203,12:00,供电有功,11759.5771
20231203,12:15,供电有功,11569.208
20231203,12:30,供电有功,11618.2568
20231203,12:45,供电有功,11556.1689
20231203,13:00,供电有功,11512.9434
20231203,13:15,供电有功,11641.6992
20231203,13:30,供电有功,11728.3193
20231203,13:45,供电有功,11753.4658
20231203,14:00,供电有功,11886.25
20231203,14:15,供电有功,11956.4082
20231203,14:30,供电有功,12122.9502
20231203,14:45,供电有功,12218.9971
20231203,15:00,供电有功,12341.9209
20231203,15:15,供电有功,12538.5674
20231203,15:30,供电有功,12630.1914
20231203,15:45,供电有功,13029.0752
20231203,16:00,供电有功,13395.6426
20231203,16:15,供电有功,13813.3789
20231203,16:30,供电有功,13873.8896
20231203,16:45,供电有功,13905.6602
20231203,17:00,供电有功,13621.1113
20231203,17:15,供电有功,13450.4463
20231203,17:30,供电有功,13312.3369
20231203,17:45,供电有功,13076.5645
20231203,18:00,供电有功,12957.2793
20231203,18:15,供电有功,12793.5352
20231203,18:30,供电有功,12785.1572
20231203,18:45,供电有功,12633.751
20231203,19:00,供电有功,12582.8877
20231203,19:15,供电有功,12586.8125
20231203,19:30,供电有功,12451.5176
20231203,19:45,供电有功,12443.6689
20231203,20:00,供电有功,12325.582
20231203,20:15,供电有功,12406.0918
20231203,20:30,供电有功,12392.4316
20231203,20:45,供电有功,12899.0771
20231203,21:00,供电有功,12715.9365
20231203,21:15,供电有功,12543.8418
20231203,21:30,供电有功,12365.4932
20231203,21:45,供电有功,12003.6934
20231203,22:00,供电有功,11734.4219
20231203,22:15,供电有功,11555.2334
20231203,22:30,供电有功,11362.9746
20231203,22:45,供电有功,11288.249
20231203,23:00,供电有功,11160.1787
20231203,23:15,供电有功,10900.9551
20231203,23:30,供电有功,10716.2559
20231203,23:45,供电有功,10559.9404
20231204,00:00,供电有功,10321.457
20231204,00:15,供电有功,10268.1846
20231204,00:30,供电有功,10189.8984
20231204,00:45,供电有功,10187.0879
20231204,01:00,供电有功,10157.1602
20231204,01:15,供电有功,10027.5654
20231204,01:30,供电有功,10057.4629
20231204,01:45,供电有功,9941.5615
20231204,02:00,供电有功,9807.2061
20231204,02:15,供电有功,9797.3262
20231204,02:30,供电有功,9754.5654
20231204,02:45,供电有功,9733.2441
20231204,03:00,供电有功,9748.2295
20231204,03:15,供电有功,9901.7715
20231204,03:30,供电有功,9932.8965
20231204,03:45,供电有功,10031.7178
20231204,04:00,供电有功,9956.1152
20231204,04:15,供电有功,10179.5273
20231204,04:30,供电有功,10247.4932
20231204,04:45,供电有功,10412.0742
20231204,05:00,供电有功,10476.3193
20231204,05:15,供电有功,10658.7031
20231204,05:30,供电有功,10900.4893
20231204,05:45,供电有功,11067.6436
20231204,06:00,供电有功,11207.8906
20231204,06:15,供电有功,11453.3291
20231204,06:30,供电有功,11600.7119
20231204,06:45,供电有功,11723.3066
20231204,07:00,供电有功,11980.5918
20231204,07:15,供电有功,12314.5645
20231204,07:30,供电有功,12407.6523
20231204,07:45,供电有功,12395.9883
20231204,08:00,供电有功,12423.3965
20231204,08:15,供电有功,12428.0254
20231204,08:30,供电有功,12447.834
20231204,08:45,供电有功,12343.2705
20231204,09:00,供电有功,12248.5254
20231204,09:15,供电有功,12165.5703
20231204,09:30,供电有功,12045.3516
20231204,09:45,供电有功,12114.5234
20231204,10:00,供电有功,12127.0029
20231204,10:15,供电有功,12076.5098
20231204,10:30,供电有功,12125.1348
20231204,10:45,供电有功,12278.6113
20231204,11:00,供电有功,12282.7148
20231204,11:15,供电有功,12199.6797
20231204,11:30,供电有功,11990.9707
20231204,11:45,供电有功,11892.0898
20231204,12:00,供电有功,11626.8926
20231204,12:15,供电有功,11509.3262
20231204,12:30,供电有功,11335.4102
20231204,12:45,供电有功,11472.6494
20231204,13:00,供电有功,11427.4805
20231204,13:15,供电有功,11545.8594
20231204,13:30,供电有功,11624.1318
20231204,13:45,供电有功,11711.6152
20231204,14:00,供电有功,11773.8584
20231204,14:15,供电有功,11935.293
20231204,14:30,供电有功,11966.042
20231204,14:45,供电有功,12070.085
20231204,15:00,供电有功,12307.0889
20231204,15:15,供电有功,12486.4951
20231204,15:30,供电有功,12551.1484
20231204,15:45,供电有功,12834.5586
20231204,16:00,供电有功,13216.9551
20231204,16:15,供电有功,13626.6699
20231204,16:30,供电有功,13740.3428
20231204,16:45,供电有功,13696.7852
20231204,17:00,供电有功,13395.4365
20231204,17:15,供电有功,13194.7461
20231204,17:30,供电有功,13059.7959
20231204,17:45,供电有功,12926.7998
20231204,18:00,供电有功,12881.2139
20231204,18:15,供电有功,12629.9072
20231204,18:30,供电有功,12604.166
20231204,18:45,供电有功,12498.0557
20231204,19:00,供电有功,12352.0547
20231204,19:15,供电有功,12360.5781
20231204,19:30,供电有功,12320.4111
20231204,19:45,供电有功,12215.2539
20231204,20:00,供电有功,12167.7109
20231204,20:15,供电有功,12188.0391
20231204,20:30,供电有功,12271.6553
20231204,20:45,供电有功,12820.2832
20231204,21:00,供电有功,12657.4893
20231204,21:15,供电有功,12468.3096
20231204,21:30,供电有功,12275.2119
20231204,21:45,供电有功,12063.6338
20231204,22:00,供电有功,11833.0771
20231204,22:15,供电有功,11530.5293
20231204,22:30,供电有功,11325.1582
20231204,22:45,供电有功,11274.0908
20231204,23:00,供电有功,11077.5791
20231204,23:15,供电有功,10926.8037
20231204,23:30,供电有功,10776.8613
20231204,23:45,供电有功,10561.041
20231205,00:00,供电有功,10377.1777
20231205,00:15,供电有功,10304.6367
20231205,00:30,供电有功,10159.3613
20231205,00:45,供电有功,10132.2627
20231205,01:00,供电有功,10105.9854
20231205,01:15,供电有功,10055.877
20231205,01:30,供电有功,9971.7236
20231205,01:45,供电有功,9932.2012
20231205,02:00,供电有功,9838.6875
20231205,02:15,供电有功,9881.6318
20231205,02:30,供电有功,9867.3096
20231205,02:45,供电有功,9863.5488
20231205,03:00,供电有功,9734.6348
20231205,03:15,供电有功,10021.3096
20231205,03:30,供电有功,9927.3496
20231205,03:45,供电有功,10063.6934
20231205,04:00,供电有功,10063.2725
20231205,04:15,供电有功,10372.8252
20231205,04:30,供电有功,10354.6221
20231205,04:45,供电有功,10529.7764
20231205,05:00,供电有功,10589.6367
20231205,05:15,供电有功,10731.3496
20231205,05:30,供电有功,10930.1201
20231205,05:45,供电有功,11077.4434
20231205,06:00,供电有功,11227.1309
20231205,06:15,供电有功,11522.8076
20231205,06:30,供电有功,11623.6348
20231205,06:45,供电有功,11860.625
20231205,07:00,供电有功,12092.8916
20231205,07:15,供电有功,12383.9805
20231205,07:30,供电有功,12435.0361
20231205,07:45,供电有功,12351.8945
20231205,08:00,供电有功,12434.9893
20231205,08:15,供电有功,12443.2422
20231205,08:30,供电有功,12368.4238
20231205,08:45,供电有功,12268.8389
20231205,09:00,供电有功,12193.252
20231205,09:15,供电有功,12102.4414
20231205,09:30,供电有功,12062.3613
20231205,09:45,供电有功,12045.4941
20231205,10:00,供电有功,11905.2109
20231205,10:15,供电有功,12106.416
20231205,10:30,供电有功,12206.1855
20231205,10:45,供电有功,12339.1348
20231205,11:00,供电有功,12265.8428
20231205,11:15,供电有功,12208.2402
20231205,11:30,供电有功,11913.1641
20231205,11:45,供电有功,11803.208
20231205,12:00,供电有功,11668.8701
20231205,12:15,供电有功,11606.0977
20231205,12:30,供电有功,11615.5146
20231205,12:45,供电有功,11625.4248
20231205,13:00,供电有功,11638.4209
20231205,13:15,供电有功,11768.9922
20231205,13:30,供电有功,11852.5938
20231205,13:45,供电有功,11888.3291
20231205,14:00,供电有功,12016.6201
20231205,14:15,供电有功,12114.9082
20231205,14:30,供电有功,12141.873
20231205,14:45,供电有功,12169.8174
20231205,15:00,供电有功,12327.4102
20231205,15:15,供电有功,12506.46
20231205,15:30,供电有功,12636.1553
20231205,15:45,供电有功,12931.0469
20231205,16:00,供电有功,13258.4951
20231205,16:15,供电有功,13628.959
20231205,16:30,供电有功,13751.9629
20231205,16:45,供电有功,13766.4473
20231205,17:00,供电有功,13450.2207
20231205,17:15,供电有功,13214.1865
20231205,17:30,供电有功,13086.1768
20231205,17:45,供电有功,12938.1768
20231205,18:00,供电有功,12785.3867
20231205,18:15,供电有功,12676.2314
20231205,18:30,供电有功,12629.627
20231205,18:45,供电有功,12536.8828
20231205,19:00,供电有功,12374.9287
20231205,19:15,供电有功,12412.0703
20231205,19:30,供电有功,12250.0684
20231205,19:45,供电有功,12207.5547
20231205,20:00,供电有功,12197.4727
20231205,20:15,供电有功,12152.1709
20231205,20:30,供电有功,12184.5674
20231205,20:45,供电有功,12774.4658
20231205,21:00,供电有功,12640.5879
20231205,21:15,供电有功,12368.0605
20231205,21:30,供电有功,12254.6895
20231205,21:45,供电有功,12019.875
20231205,22:00,供电有功,11728.8594
20231205,22:15,供电有功,11520.2559
20231205,22:30,供电有功,11293.1445
20231205,22:45,供电有功,11221.4678
20231205,23:00,供电有功,11038.3809
20231205,23:15,供电有功,10833.9434
20231205,23:30,供电有功,10725.2236
20231205,23:45,供电有功,10523.4883
20231206,00:00,供电有功,10246.5664
20231206,00:15,供电有功,10209.876
20231206,00:30,供电有功,10142.9473
20231206,00:45,供电有功,10071.8008
20231206,01:00,供电有功,9962.6582
20231206,01:15,供电有功,9896.0527
20231206,01:30,供电有功,9845.5322
20231206,01:45,供电有功,9724.9785
20231206,02:00,供电有功,9698.834
20231206,02:15,供电有功,9709.4785
20231206,02:30,供电有功,9756.3311
20231206,02:45,供电有功,9668.5049
20231206,03:00,供电有功,9727.7256
20231206,03:15,供电有功,9834.4268
20231206,03:30,供电有功,9899.0488
20231206,03:45,供电有功,9843.917
20231206,04:00,供电有功,9899.6172
20231206,04:15,供电有功,10086.21
20231206,04:30,供电有功,10207.8252
20231206,04:45,供电有功,10332.9385
20231206,05:00,供电有功,10401.8311
20231206,05:15,供电有功,10646.0898
20231206,05:30,供电有功,10850.0752
20231206,05:45,供电有功,11054.0342
20231206,06:00,供电有功,11086.248
20231206,06:15,供电有功,11378.9209
20231206,06:30,供电有功,11565.167
20231206,06:45,供电有功,11696.1992
20231206,07:00,供电有功,11984.8496
20231206,07:15,供电有功,12157.2715
20231206,07:30,供电有功,12239.9541
20231206,07:45,供电有功,12215.7744
20231206,08:00,供电有功,12243.2617
20231206,08:15,供电有功,12293.5957
20231206,08:30,供电有功,12238.209
20231206,08:45,供电有功,12035.4902
20231206,09:00,供电有功,11993.0869
20231206,09:15,供电有功,11888.749
20231206,09:30,供电有功,11896.125
20231206,09:45,供电有功,11934.3281
20231206,10:00,供电有功,11891.5088
20231206,10:15,供电有功,11942.1934
20231206,10:30,供电有功,12089.0166
20231206,10:45,供电有功,12151.2656
20231206,11:00,供电有功,12096.5889
20231206,11:15,供电有功,12092.834
20231206,11:30,供电有功,11877.5029
20231206,11:45,供电有功,11643.416
20231206,12:00,供电有功,11522.8516
20231206,12:15,供电有功,11468.3242
20231206,12:30,供电有功,11402.3818
20231206,12:45,供电有功,11471.8711
20231206,13:00,供电有功,11403.9297
20231206,13:15,供电有功,11614.2344
20231206,13:30,供电有功,11642.7246
20231206,13:45,供电有功,11659.417
20231206,14:00,供电有功,11706.2832
20231206,14:15,供电有功,11907.918
20231206,14:30,供电有功,11975.9443
20231206,14:45,供电有功,11988.6533
20231206,15:00,供电有功,12166.5205
20231206,15:15,供电有功,12382.0576
20231206,15:30,供电有功,12534.623
20231206,15:45,供电有功,12804.7227
20231206,16:00,供电有功,13191.0459
20231206,16:15,供电有功,13521.2832
20231206,16:30,供电有功,13673.6738
20231206,16:45,供电有功,13595.1396
20231206,17:00,供电有功,13378.1338
20231206,17:15,供电有功,13112.2637
20231206,17:30,供电有功,12984.1367
20231206,17:45,供电有功,12875.7891
20231206,18:00,供电有功,12798.4854
20231206,18:15,供电有功,12697.2393
20231206,18:30,供电有功,12632.4541
20231206,18:45,供电有功,12509.9102
20231206,19:00,供电有功,12431.4209
20231206,19:15,供电有功,12480.6875
20231206,19:30,供电有功,12347.7012
20231206,19:45,供电有功,12215.3281
20231206,20:00,供电有功,12182.8906
20231206,20:15,供电有功,12252.3008
20231206,20:30,供电有功,12249.3125
20231206,20:45,供电有功,12807.8164
20231206,21:00,供电有功,12602.5664
20231206,21:15,供电有功,12498.3262
20231206,21:30,供电有功,12278.3311
20231206,21:45,供电有功,11954.1475
20231206,22:00,供电有功,11821.0762
20231206,22:15,供电有功,11613.9688
20231206,22:30,供电有功,11341.2979
20231206,22:45,供电有功,11317.0635
20231206,23:00,供电有功,11141.9111
20231206,23:15,供电有功,10959.5957
20231206,23:30,供电有功,10732.1602
20231206,23:45,供电有功,10490.3711
20231207,00:00,供电有功,10165.0361
20231207,00:15,供电有功,10208.6836
20231207,00:30,供电有功,10140.2637
20231207,00:45,供电有功,10041.5957
20231207,01:00,供电有功,10036.3906
20231207,01:15,供电有功,9989.3945
20231207,01:30,供电有功,9948.751
20231207,01:45,供电有功,9912.5137
20231207,02:00,供电有功,9917.1445
20231207,02:15,供电有功,9959.5273
20231207,02:30,供电有功,9885.8506
20231207,02:45,供电有功,9848.6592
20231207,03:00,供电有功,9976.9668
20231207,03:15,供电有功,10004.459
20231207,03:30,供电有功,10089.1211
20231207,03:45,供电有功,10127.5039
20231207,04:00,供电有功,10113.0439
20231207,04:15,供电有功,10369.6211
20231207,04:30,供电有功,10516.2686
20231207,04:45,供电有功,10585.0469
20231207,05:00,供电有功,10591.7744
20231207,05:15,供电有功,10844.5781
20231207,05:30,供电有功,11045.3652
20231207,05:45,供电有功,11165.4854
20231207,06:00,供电有功,11242.5879
20231207,06:15,供电有功,11574.8096
20231207,06:30,供电有功,11721.2285
20231207,06:45,供电有功,11941.8867
20231207,07:00,供电有功,12187.3779
20231207,07:15,供电有功,12391.6152
20231207,07:30,供电有功,12485.5811
20231207,07:45,供电有功,12448.1563
20231207,08:00,供电有功,12482.3379
20231207,08:15,供电有功,12459.7695
20231207,08:30,供电有功,12393.5449
20231207,08:45,供电有功,12286.8398
20231207,09:00,供电有功,12082.6973
20231207,09:15,供电有功,11951.1924
20231207,09:30,供电有功,11926.3135
20231207,09:45,供电有功,11947.2646
20231207,10:00,供电有功,11914.6055
20231207,10:15,供电有功,12000.7295
20231207,10:30,供电有功,12076.6289
20231207,10:45,供电有功,12160.6426
20231207,11:00,供电有功,12134.2109
20231207,11:15,供电有功,12121.8203
20231207,11:30,供电有功,11931.0908
20231207,11:45,供电有功,11857.2793
20231207,12:00,供电有功,11803.8613
20231207,12:15,供电有功,11598.5791
20231207,12:30,供电有功,11590.1699
20231207,12:45,供电有功,11523.0918
20231207,13:00,供电有功,11509.4688
20231207,13:15,供电有功,11609.0879
20231207,13:30,供电有功,11667.6387
20231207,13:45,供电有功,11773.46
20231207,14:00,供电有功,11763.4141
20231207,14:15,供电有功,12007.2158
20231207,14:30,供电有功,12114.6201
20231207,14:45,供电有功,12179.168
20231207,15:00,供电有功,12378.5117
20231207,15:15,供电有功,12609.9678
20231207,15:30,供电有功,12710.749
20231207,15:45,供电有功,12988.2236
20231207,16:00,供电有功,13387.293
20231207,16:15,供电有功,13761.1953
20231207,16:30,供电有功,13918.9199
20231207,16:45,供电有功,13817.4277
20231207,17:00,供电有功,13638.3945
